MADEMOISELLE	O	O	-
FIFI	O	O	-
FOU	O	O	-
?	O	O	-
Suis	O	O	-
-	O	O	-
je	O	O	-
fou	O	O	-
?	O	O	-
ou	O	O	-
seulement	O	O	-
jaloux	O	O	-
?	O	O	-
Je	O	O	-
n'	O	O	-
en	O	O	-
sais	O	O	-
rien	O	O	-
,	O	O	-
mais	O	O	-
j'	O	O	-
ai	O	O	-
souffert	O	O	-
horriblement	O	O	-
.	O	O	-
J'	O	O	-
ai	O	O	-
accompli	O	O	-
un	O	O	-
acte	O	O	-
de	O	O	-
folie	O	O	-
,	O	O	-
de	O	O	-
folie	O	O	-
furieuse	O	O	-
,	O	O	-
c'	O	O	-
est	O	O	-
vrai	O	O	-
;	O	O	-
mais	O	O	-
la	O	O	-
jalousie	O	O	-
haletante	O	O	-
,	O	O	-
mais	O	O	-
l'	O	O	-
amour	O	O	-
exalté	O	O	-
,	O	O	-
trahi	O	O	-
,	O	O	-
condamné	O	O	-
,	O	O	-
mais	O	O	-
la	O	O	-
douleur	O	O	-
abominable	O	O	-
que	O	O	-
j'	O	O	-
endure	O	O	-
,	O	O	-
tout	O	O	-
cela	O	O	-
ne	O	O	-
suffit	O	O	-
-	O	O	-
il	O	O	-
pas	O	O	-
pour	O	O	-
nous	O	O	-
faire	O	O	-
commettre	O	O	-
des	O	O	-
crimes	O	O	-
et	O	O	-
des	O	O	-
folies	O	O	-
sans	O	O	-
être	O	O	-
vraiment	O	O	-
criminel	O	O	-
par	O	O	-
le	O	O	-
coeur	O	O	-
ou	O	O	-
par	O	O	-
le	O	O	-
cerveau	O	O	-
?	O	O	-
Oh	O	O	-
!	O	O	-
j'	O	O	-
ai	O	O	-
souffert	O	O	-
,	O	O	-
souffert	O	O	-
,	O	O	-
souffert	O	O	-
d'	O	O	-
une	O	O	-
façon	O	O	-
continue	O	O	-
,	O	O	-
aiguë	O	O	-
,	O	O	-
épouvantable	O	O	-
.	O	O	-
J'	O	O	-
ai	O	O	-
aimé	O	O	-
cette	O	O	-
femme	O	O	-
d'	O	O	-
un	O	O	-
élan	O	O	-
frénétique	O	O	-
.	O	O	-
.	O	O	-
.	O	O	-
.	O	O	-
Et	O	O	-
cependant	O	O	-
est	O	O	-
-	O	O	-
ce	O	O	-
vrai	O	O	-
?	O	O	-
L'	O	O	-
ai	O	O	-
-	O	O	-
je	O	O	-
aimée	O	O	-
?	O	O	-
Non	O	O	-
,	O	O	-
non	O	O	-
,	O	O	-
non	O	O	-
.	O	O	-
Elle	O	O	-
m'	O	O	-
a	O	O	-
possédé	O	O	-
âme	O	O	-
et	O	O	-
corps	O	O	-
,	O	O	-
envahi	O	O	-
,	O	O	-
lié	O	O	-
.	O	O	-
J'	O	O	-
ai	O	O	-
été	O	O	-
,	O	O	-
je	O	O	-
suis	O	O	-
sa	O	O	-
chose	O	O	-
,	O	O	-
son	O	O	-
jouet	O	O	-
.	O	O	-
J'	O	O	-
appartiens	O	O	-
à	O	O	-
son	O	O	-
sourire	O	O	-
,	O	O	-
à	O	O	-
sa	O	O	-
bouche	O	O	-
,	O	O	-
à	O	O	-
son	O	O	-
regard	O	O	-
,	O	O	-
aux	O	O	-
lignes	O	O	-
de	O	O	-
son	O	O	-
corps	O	O	-
,	O	O	-
à	O	O	-
la	O	O	-
forme	O	O	-
de	O	O	-
son	O	O	-
visage	O	O	-
;	O	O	-
je	O	O	-
halète	O	O	-
sous	O	O	-
la	O	O	-
domination	O	O	-
de	O	O	-
son	O	O	-
apparence	O	O	-
extérieure	O	O	-
;	O	O	-
mais	O	O	-
Elle	O	O	-
,	O	O	-
la	O	O	-
femme	O	O	-
de	O	O	-
tout	O	O	-
cela	O	O	-
,	O	O	-
l'	O	O	-
être	O	O	-
de	O	O	-
ce	O	O	-
corps	O	O	-
,	O	O	-
je	O	O	-
la	O	O	-
hais	O	O	-
,	O	O	-
je	O	O	-
la	O	O	-
méprise	O	O	-
,	O	O	-
je	O	O	-
l'	O	O	-
exècre	O	O	-
,	O	O	-
je	O	O	-
l'	O	O	-
ai	O	O	-
toujours	O	O	-
haïe	O	O	-
,	O	O	-
méprisée	O	O	-
,	O	O	-
exécrée	O	O	-
;	O	O	-
car	O	O	-
elle	O	O	-
est	O	O	-
perfide	O	O	-
,	O	O	-
bestiale	O	O	-
,	O	O	-
immonde	O	O	-
,	O	O	-
impure	O	O	-
;	O	O	-
elle	O	O	-
est	O	O	-
_la	O	O	-
femme	O	O	-
de	O	O	-
perdition_	O	O	-

sais	O	O	-
rien	O	O	-
,	O	O	-
mais	O	O	-
j'	O	O	-
ai	O	O	-
souffert	O	O	-
horriblement	O	O	-
.	O	O	-
J'	O	O	-
ai	O	O	-
accompli	O	O	-
un	O	O	-
acte	O	O	-
de	O	O	-
folie	O	O	-
,	O	O	-
de	O	O	-
folie	O	O	-
furieuse	O	O	-
,	O	O	-
c'	O	O	-
est	O	O	-
vrai	O	O	-
;	O	O	-
mais	O	O	-
la	O	O	-
jalousie	O	O	-
haletante	O	O	-
,	O	O	-
mais	O	O	-
l'	O	O	-
amour	O	O	-
exalté	O	O	-
,	O	O	-
trahi	O	O	-
,	O	O	-
condamné	O	O	-
,	O	O	-
mais	O	O	-
la	O	O	-
douleur	O	O	-
abominable	O	O	-
que	O	O	-
j'	O	O	-
endure	O	O	-
,	O	O	-
tout	O	O	-
cela	O	O	-
ne	O	O	-
suffit	O	O	-
-	O	O	-
il	O	O	-
pas	O	O	-
pour	O	O	-
nous	O	O	-
faire	O	O	-
commettre	O	O	-
des	O	O	-
crimes	O	O	-
et	O	O	-
des	O	O	-
folies	O	O	-
sans	O	O	-
être	O	O	-
vraiment	O	O	-
criminel	O	O	-
par	O	O	-
le	O	O	-
coeur	O	O	-
ou	O	O	-
par	O	O	-
le	O	O	-
cerveau	O	O	-
?	O	O	-
Oh	O	O	-
!	O	O	-
j'	O	O	-
ai	O	O	-
souffert	O	O	-
,	O	O	-
souffert	O	O	-
,	O	O	-
souffert	O	O	-
d'	O	O	-
une	O	O	-
façon	O	O	-
continue	O	O	-
,	O	O	-
aiguë	O	O	-
,	O	O	-
épouvantable	O	O	-
.	O	O	-
J'	O	O	-
ai	O	O	-
aimé	O	O	-
cette	O	O	-
femme	O	O	-
d'	O	O	-
un	O	O	-
élan	O	O	-
frénétique	O	O	-
.	O	O	-
.	O	O	-
.	O	O	-
.	O	O	-
Et	O	O	-
cependant	O	O	-
est	O	O	-
-	O	O	-
ce	O	O	-
vrai	O	O	-
?	O	O	-
L'	O	O	-
ai	O	O	-
-	O	O	-
je	O	O	-
