Émile	O	O	-
Zola	O	O	-
Le	O	O	-
Ventre	O	O	-
de	O	O	-
Paris	O	O	-
(	O	O	-
1873	O	O	-
)	O	O	-
G	O	O	-
.	O	O	-
Charpentier	O	O	-
,	O	O	-
1878	O	O	-
(	O	O	-
pp	O	O	-
.	O	O	-
1	O	O	-
-	O	O	-
45	O	O	-
)	O	O	-
I	O	O	-
Au	O	O	-
milieu	O	O	-
du	O	O	-
grand	O	O	-
silence	O	O	-
,	O	O	-
et	O	O	-
dans	O	O	-
le	O	O	-
désert	O	O	-
de	O	O	-
l'	O	O	-
avenue	O	O	-
,	O	O	-
les	O	O	-
voitures	O	O	-
de	O	O	-
maraîchers	O	O	-
montaient	O	O	-
vers	O	O	-
Paris	O	O	-
,	O	O	-
avec	O	O	-
les	O	O	-
cahots	O	O	-
rythmés	O	O	-
de	O	O	-
leurs	O	O	-
roues	O	O	-
,	O	O	-
dont	O	O	-
les	O	O	-
échos	O	O	-
battaient	O	O	-
les	O	O	-
façades	O	O	-
des	O	O	-
maisons	O	O	-
,	O	O	-
endormies	O	O	-
aux	O	O	-
deux	O	O	-
bords	O	O	-
,	O	O	-
derrière	O	O	-
les	O	O	-
lignes	O	O	-
confuses	O	O	-
des	O	O	-
ormes	O	O	-
.	O	O	-
Un	O	O	-
tombereau	O	O	-
de	O	O	-
choux	O	O	-
et	O	O	-
un	O	O	-
tombereau	O	O	-
de	O	O	-
pois	O	O	-
,	O	O	-
au	O	O	-
pont	O	O	-
de	O	O	-
Neuilly	O	O	-
,	O	O	-
s'	O	O	-
étaient	O	O	-
joints	O	O	-
aux	O	O	-
huit	O	O	-
voitures	O	O	-
de	O	O	-
navets	O	O	-
et	O	O	-
de	O	O	-
carottes	O	O	-
qui	O	O	-
descendaient	O	O	-
de	O	O	-
Nanterre	O	O	-
;	O	O	-
et	O	O	-
les	O	O	-
chevaux	O	O	-
allaient	O	O	-
tout	O	O	-
seuls	O	O	-
,	O	O	-
la	O	O	-
tête	O	O	-
basse	O	O	-
,	O	O	-
de	O	O	-
leur	O	O	-
allure	O	O	-
continue	O	O	-
et	O	O	-
paresseuse	O	O	-
,	O	O	-
que	O	O	-
la	O	O	-
montée	O	O	-
ralentissait	O	O	-
encore	O	O	-
.	O	O	-
En	O	O	-
haut	O	O	-
,	O	O	-
sur	O	O	-
la	O	O	-
charge	O	O	-
des	O	O	-
légumes	O	O	-
,	O	O	-
allongés	O	O	-
à	O	O	-
plat	O	O	-
ventre	O	O	-
,	O	O	-
couverts	O	O	-
de	O	O	-
leur	O	O	-
limousine	O	O	-
à	O	O	-
petites	O	O	-
raies	O	O	-
noires	O	O	-
et	O	O	-
grises	O	O	-
,	O	O	-
les	O	O	-
charretiers	O	O	-
sommeillaient	O	O	-
,	O	O	-
les	O	O	-
guides	O	O	-
aux	O	O	-
poignets	O	O	-
.	O	O	-
Un	O	O	-
bec	O	O	-
de	O	O	-
gaz	O	O	-
,	O	O	-
au	O	O	-
sortir	O	O	-
d'	O	O	-
une	O	O	-
nappe	O	O	-
d'	O	O	-
ombre	O	O	-
,	O	O	-
éclairait	O	O	-
les	O	O	-
clous	O	O	-
d'	O	O	-
un	O	O	-
soulier	O	O	-
,	O	O	-
la	O	O	-
manche	O	O	-
bleue	O	O	-
d'	O	O	-
une	O	O	-
blouse	O	O	-
,	O	O	-
le	O	O	-
bout	O	O	-
d'	O	O	-
une	O	O	-
casquette	O	O	-
,	O	O	-
entrevus	O	O	-
dans	O	O	-
cette	O	O	-
floraison	O	O	-
énorme	O	O	-
des	O	O	-
bouquets	O	O	-
rouges	O	O	-
des	O	O	-
carottes	O	O	-
,	O	O	-
des	O	O	-
bouquets	O	O	-
blancs	O	O	-
des	O	O	-
navets	O	O	-
,	O	O	-
des	O	O	-
verdures	O	O	-
débordantes	O	O	-
des	O	O	-
pois	O	O	-
et	O	O	-
des	O	O	-
choux	O	O	-
.	O	O	-
Et	O	O	-
,	O	O	-
sur	O	O	-
la	O	O	-
route	O	O	-
,	O	O	-
sur	O	O	-
les	O	O	-
routes	O	O	-
voisines	O	O	-
,	O	O	-
en	O	O	-
avant	O	O	-
et	O	O	-
en	O	O	-
arrière	O	O	-
,	O	O	-
des	O	O	-
