Théophile	O	O	-
Gautier	O	O	-
Le	O	O	-
Capitaine	O	O	-
Fracasse	O	O	-
(	O	O	-
1863	O	O	-
)	O	O	-
I	O	O	-
-	O	O	-
Le	O	O	-
Château	O	O	-
De	O	O	-
La	O	O	-
Misère	O	O	-
Sur	O	O	-
le	O	O	-
revers	O	O	-
d'	O	O	-
une	O	O	-
de	O	O	-
ces	O	O	-
collines	O	O	-
décharnées	O	O	-
qui	O	O	-
bossuent	O	O	-
les	O	O	-
Landes	O	O	-
,	O	O	-
entre	O	O	-
Dax	O	O	-
et	O	O	-
Mont	O	O	-
-	O	O	-
de	O	O	-
-	O	O	-
Marsan	O	O	-
,	O	O	-
s'	O	O	-
élevait	O	O	-
,	O	O	-
sous	O	O	-
le	O	O	-
règne	O	O	-
de	O	O	-
Louis	O	O	-
Xiii	O	O	-
,	O	O	-
une	O	O	-
de	O	O	-
ces	O	O	-
gentilhommières	O	O	-
si	O	O	-
communes	O	O	-
en	O	O	-
Gascogne	O	O	-
,	O	O	-
et	O	O	-
que	O	O	-
les	O	O	-
villageois	O	O	-
décorent	O	O	-
du	O	O	-
nom	O	O	-
de	O	O	-
château	O	O	-
.	O	O	-
Deux	O	O	-
tours	O	O	-
rondes	O	O	-
,	O	O	-
coiffées	O	O	-
de	O	O	-
toits	O	O	-
en	O	O	-
éteignoir	O	O	-
,	O	O	-
flanquaient	O	O	-
les	O	O	-
angles	O	O	-
d'	O	O	-
un	O	O	-
bâtiment	O	O	-
,	O	O	-
sur	O	O	-
la	O	O	-
façade	O	O	-
duquel	O	O	-
deux	O	O	-
rainures	O	O	-
profondément	O	O	-
entaillées	O	O	-
trahissaient	O	O	-
l'	O	O	-
existence	O	O	-
primitive	O	O	-
d'	O	O	-
un	O	O	-
pont	O	O	-
-	O	O	-
levis	O	O	-
réduit	O	O	-
à	O	O	-
l'	O	O	-
état	O	O	-
de	O	O	-
sinécure	O	O	-
par	O	O	-
le	O	O	-
nivelage	O	O	-
du	O	O	-
fossé	O	O	-
,	O	O	-
et	O	O	-
donnaient	O	O	-
au	O	O	-
manoir	O	O	-
un	O	O	-
aspect	O	O	-
assez	O	O	-
féodal	O	O	-
,	O	O	-
avec	O	O	-
leurs	O	O	-
échauguettes	O	O	-
en	O	O	-
poivrière	O	O	-
et	O	O	-
leurs	O	O	-
girouettes	O	O	-
à	O	O	-
queue	O	O	-
d'	O	O	-
aronde	O	O	-
.	O	O	-
Une	O	O	-
nappe	O	O	-
de	O	O	-
lierre	O	O	-
enveloppant	O	O	-
à	O	O	-
demi	O	O	-
l'	O	O	-
une	O	O	-
des	O	O	-
tours	O	O	-
tranchait	O	O	-
heureusement	O	O	-
par	O	O	-
son	O	O	-
vert	O	O	-
sombre	O	O	-
sur	O	O	-
le	O	O	-
ton	O	O	-
gris	O	O	-
de	O	O	-
la	O	O	-
pierre	O	O	-
déjà	O	O	-
vieille	O	O	-
à	O	O	-
cette	O	O	-
époque	O	O	-
.	O	O	-
Le	O	O	-
voyageur	O	O	-
qui	O	O	-
eût	O	O	-
aperçu	O	O	-
de	O	O	-
