Madame	B-PER	O	O	O	
de	I-PER	O	O	O	
Hautefort	I-PER	O	O	O	

Voici	O	O	O	O	
maintenant	O	O	O	O	
une	B-PER	O	O	O	
toute	I-PER	O	O	O	
autre	I-PER	O	O	O	
personne,	I-PER	O	O	O	
qui	O	O	O	O	
va	O	O	O	O	
nous	O	O	O	O	
ramener	O	O	O	O	
parmi	O	O	O	O	
les	O	O	O	O	
mêmes	O	O	O	O	
événemens,	O	O	O	O	
mais	O	O	O	O	
qui	O	O	O	O	
y	O	O	O	O	
portera	O	O	O	O	
un	O	O	O	O	
bien	O	O	O	O	
différent	O	O	O	O	
caractère.	O	O	O	O	
C’est	O	O	O	O	
encore	O	O	O	O	
une	B-PER	O	O	O	
ennemie,	I-PER	O	O	O	
ce	O	O	O	O	
n’est	O	O	O	O	
plus	O	O	O	O	
une	O	O	B-PER	O	
rivale	O	O	I-PER	O	
de	O	O	I-PER	O	
Richelieu	B-PER	B-PER	I-PER	O	
et	I-PER	I-PER	I-PER	O	
de	O	I-PER	I-PER	O	
Mazarin.	B-PER	I-PER	I-PER	O	
La	B-PER	O	O	O	
noble	I-PER	O	O	O	
femme	I-PER	O	O	O	
dont	I-PER	O	O	O	
nous	O	O	O	O	
allons	O	O	O	O	
retracer	O	O	O	O	
la	O	O	O	O	
vie	O	O	O	O	
n’appartient	O	O	O	O	
point	O	O	O	O	
à	O	O	O	O	
l’histoire	O	O	O	O	
politique	O	O	O	O	
;	O	O	O	O	
elle	O	O	O	O	
n’est	O	O	O	O	
point	O	O	O	O	
de	O	O	O	O	
la	O	O	B-PER	O	
famille	O	O	I-PER	O	
des	O	B-PER	I-PER	O	
hommes	O	I-PER	I-PER	O	
d’état	B-GPE	I-PER	I-PER	O	
;	I-GPE	I-PER	I-PER	O	
elle	O	O	O	O	
n’a	O	O	O	O	
point	O	O	O	O	
disputé	O	O	O	O	
aux	B-PER	O	O	O	
deux	I-PER	O	O	O	
grands	I-PER	O	O	O	
cardinaux	I-PER	O	O	O	
leur	I-PER	O	O	O	
pouvoir	O	O	O	O	
et	O	O	O	O	
le	O	B-ORG	O	O	
