MADEMOISELLE	O	O	O	O	
FIFI	O	O	O	O	

MARROCA	O	O	O	O	

Mon	B-PER	O	O	O	
ami,	I-PER	O	O	O	
tu	O	O	O	O	
m'as	O	O	O	O	
demandé	O	O	O	O	
de	O	O	O	O	
t'envoyer	O	O	O	O	
mes	O	O	O	O	
impressions,	O	O	O	O	
mes	O	O	O	O	
aventures,	O	O	O	O	
et	O	O	O	O	
surtout	O	O	O	O	
mes	O	O	O	O	
histoires	O	O	O	O	
d'amour	O	O	O	O	
sur	O	O	O	O	
cette	O	O	O	O	
terre	O	O	O	O	
d'Afrique	B-GPE	O	O	O	
qui	I-GPE	O	O	O	
m'attirait	O	O	O	O	
depuis	O	O	O	O	
si	O	O	O	O	
longtemps.	O	O	O	O	
Tu	O	O	O	O	
riais	O	O	O	O	
beaucoup,	O	O	O	O	
d'avance,	O	O	O	O	
de	O	O	O	O	
mes	O	O	O	O	
tendresses	O	O	O	O	
noires,	O	O	O	O	
comme	O	O	O	O	
tu	O	O	O	O	
disais	O	O	O	O	
;	O	O	O	O	
et,	O	O	O	O	
tu	O	O	O	O	
me	O	O	O	O	
voyais	O	O	O	O	
déjà	O	O	O	O	
revenir	O	O	O	O	
suivi	O	O	O	O	
d'une	B-PER	O	O	O	
grande	I-PER	O	O	O	
femme	I-PER	O	O	O	
en	I-PER	O	O	O	
ébène,	I-PER	O	O	O	
coiffée	I-PER	O	O	O	
d'un	I-PER	O	O	O	
foulard	I-PER	O	O	O	
jaune,	I-PER	O	O	O	
et	I-PER	O	O	O	
ballottante	I-PER	O	O	O	
en	I-PER	O	O	O	
des	I-PER	O	O	O	
vêtements	I-PER	O	O	O	
éclatants.	I-PER	O	O	O	

Le	O	O	O	O	
tour	O	O	O	O	
des	B-PER	O	O	O	
Mauricaudes	I-PER	O	O	O	
viendra	I-PER	O	O	O	
sans	O	O	O	O	
doute,	O	O	O	O	
car	O	O	O	O	
j'en	O	O	O	O	
ai	O	O	O	O	
vu	O	O	O	O	
déjà	O	O	O	O	
plusieurs	O	O	O	O	
qui	O	O	O	O	
m'ont	O	O	O	O	
donné	O	O	O	O	
quelque	O	O	O	O	
envie	O	O	O	O	
de	O	O	O	O	
me	O	O	O	O	
tremper	O	O	O	O	
en	O	O	O	O	
cette	O	O	O	O	
encre	O	O	O	O	
;	O	O	O	O	
mais	O	O	O	O	
je	O	O	O	O	
suis	O	O	O	O	
tombé	O	O	O	O	
pour	O	O	O	O	
mon	O	O	O	O	
début	O	O	O	O	
sur	O	O	O	O	
quelque	O	O	O	O	
chose	O	O	O	O	
de	O	O	O	O	
mieux	O	O	O	O	
et	O	O	O	O	
de	O	O	O	O	
singulièrement	O	O	O	O	
original.	O	O	O	O	

Tu	O	O	O	O	
m'as	O	O	O	O	
écrit,	O	O	O	O	
dans	O	O	O	O	
ta	O	O	O	O	
dernière	O	O	O	O	
lettre	O	O	O	O	
:	O	O	O	O	
«	O	O	O	O	
Quand	O	O	O	O	
je	O	O	O	O	
sais	O	O	O	O	
comment	O	O	O	O	
on	O	O	O	O	
aime	O	O	O	O	
dans	O	O	O	O	
un	B-LOC	O	O	O	
pays,	I-LOC	O	O	O	
je	O	O	O	O	
connais	O	O	O	O	
ce	B-GPE	O	O	O	
pays	I-GPE	O	O	O	
à	I-GPE	O	O	O	
le	O	O	O	O	
décrire,	O	O	O	O	
bien	O	O	O	O	
que	O	O	O	O	
ne	O	O	O	O	
l'ayant	O	O	O	O	
jamais	O	O	O	O	
vu.	O	O	O	O	
»	O	O	O	O	
Sache	O	O	O	O	
qu'ici	O	O	O	O	
on	O	O	O	O	
aime	O	O	O	O	
furieusement.	O	O	O	O	
On	O	O	O	O	
sent,	O	O	O	O	
dès	O	O	O	O	
les	B-TIME	O	O	O	
premiers	I-TIME	O	O	O	
jours,	I-TIME	O	O	O	
une	O	O	O	O	
sorte	O	O	O	O	
d'ardeur	O	O	O	O	
frémissante,	O	O	O	O	
un	O	O	O	O	
soulèvement,	O	O	O	O	
une	O	O	O	O	
brusque	O	O	O	O	
tension	O	O	O	O	
des	O	O	O	O	
désirs,	O	O	O	O	
un	O	O	O	O	
énervement	O	O	O	O	
courant	O	O	O	O	
au	O	O	O	O	
bout	O	O	O	O	
des	O	O	O	O	
doigts,	O	O	O	O	
qui	O	O	O	O	
surexcitent	O	O	O	O	
à	O	O	O	O	
les	O	O	O	O	
exaspérer	O	O	O	O	
nos	O	O	O	O	
puissances	O	O	O	O	
amoureuses	O	O	O	O	
et	O	O	O	O	
toutes	O	O	O	O	
nos	O	O	O	O	
facultés	O	O	O	O	
de	O	O	O	O	
sensation	O	O	O	O	
physique,	O	O	O	O	
depuis	O	O	O	O	
le	O	O	O	O	
simple	O	O	O	O	
contact	O	O	O	O	
des	O	O	O	O	
mains	O	O	O	O	
jusqu'à	O	O	O	O	
cet	O	O	O	O	
innommable	O	O	O	O	
besoin	O	O	O	O	
qui	O	O	O	O	
nous	O	O	O	O	
fait	O	O	O	O	
commettre	O	O	O	O	
tant	O	O	O	O	
de	O	O	O	O	
sottises.	O	O	O	O	

Entendons-nous	O	O	O	O	
bien.	O	O	O	O	
Je	O	O	O	O	
ne	O	O	O	O	
sais	O	O	O	O	
si	O	O	O	O	
ce	O	O	O	O	
que	O	O	O	O	
vous	O	O	O	O	
appelez	O	O	O	O	
l'amour	O	O	O	O	
du	O	O	O	O	
coeur,	O	O	O	O	
l'amour	O	O	O	O	
des	O	O	O	O	
âmes,	O	O	O	O	
si	O	O	O	O	
l'idéalisme	O	O	O	O	
sentimental,	O	O	O	O	
le	O	O	O	O	
platonisme	O	O	O	O	
enfin,	O	O	O	O	
peut	O	O	O	O	
exister	O	O	O	O	
sous	O	O	O	O	
ce	O	O	O	O	
ciel	O	O	O	O	
;	O	O	O	O	
j'en	O	O	O	O	
doute	O	O	O	O	
même.	O	O	O	O	
Mais	O	O	O	O	
l'autre	O	O	O	O	
amour,	O	O	O	O	
celui	O	O	O	O	
des	O	O	O	O	
sens,	O	O	O	O	
qui	O	O	O	O	
a,	O	O	O	O	
du	O	O	O	O	
bon,	O	O	O	O	
et	O	O	O	O	
beaucoup	O	O	O	O	
de	O	O	O	O	
bon,	O	O	O	O	
est	O	O	O	O	
véritablement	O	O	O	O	
terrible	O	O	O	O	
en	O	O	O	O	
ce	O	O	O	O	
climat.	O	O	O	O	
La	O	O	O	O	
chaleur,	O	O	O	O	
cette	O	O	O	O	
constante	O	O	O	O	
brûlure	O	O	O	O	
de	O	O	O	O	
l'air	O	O	O	O	
qui	O	O	O	O	
vous	O	O	O	O	
enfièvre,	O	O	O	O	
ces	O	O	O	O	
souffles	O	O	O	O	
suffocants	O	O	O	O	
du	O	O	O	O	
Sud,	O	O	O	O	
ces	O	O	O	O	
marées	O	O	O	O	
de	O	O	O	O	
feu	O	O	O	O	
venues	O	O	O	O	
du	O	O	O	O	
grand	O	O	O	O	
désert	O	O	O	O	
si	O	O	O	O	
proche,	O	O	O	O	
ce	O	O	O	O	
lourd	O	O	O	O	
siroco,	O	O	O	O	
plus	O	O	O	O	
ravageant,	O	O	O	O	
plus	O	O	O	O	
desséchant	O	O	O	O	
que	O	O	O	O	
la	O	O	O	O	
flamme,	O	O	O	O	
ce	O	O	O	O	
perpétuel	O	O	O	O	
incendie	O	O	O	O	
d'un	O	O	O	O	
continent	O	O	O	O	
tout	O	O	O	O	
entier	O	O	O	O	
brûlé	O	O	O	O	
jusqu'aux	O	O	O	O	
pierres	O	O	O	O	
par	O	O	O	O	
un	O	O	O	O	
énorme	O	O	O	O	
et	O	O	O	O	
dévorant	O	O	O	O	
soleil,	O	O	O	O	
embrasent	O	O	O	O	
le	O	O	O	O	
sang,	O	O	O	O	
affolent	O	O	O	O	
la	O	O	O	O	
chair,	O	O	O	O	
embestialisent.	O	O	O	O	

Mais	O	O	O	O	
j'arrive	O	O	O	O	
à	O	O	O	O	
mon	O	O	O	O	
histoire.	O	O	O	O	
Je	O	O	O	O	
ne	O	O	O	O	
te	O	O	O	O	
dis	O	O	O	O	
rien	O	O	O	O	
de	O	O	O	O	
mes	O	B-TIME	O	O	
premiers	O	I-TIME	O	O	
temps	O	I-TIME	O	O	
de	O	I-TIME	O	O	
