Théophile O	O	O	
Gautier O	O	O	
Le O	O	O	
Capitaine O	O	O	
Fracasse O	O	O	
( O	O	O	
1863 O	O	O	
) O	O	O	
I- O	O	O	
Le O	O	O	
Château O	O	O	
De O	O	O	
La O	O	O	
Misère O	O	O	
Sur O	O	O	
le O	O	O	
revers O	O	O	
d' O	O	O	
une O	B-LOC	O	
de O	I-LOC	O	
ces B-LOC	I-LOC	O	
collines I-LOC	I-LOC	O	
décharnées I-LOC	I-LOC	O	
qui O	O	O	
bossuent O	O	O	
les B-GPE	O	O	
Landes I-GPE	O	O	
, O	O	O	
entre O	O	O	
Dax B-GPE	B-GPE	O	
et O	I-GPE	O	
Mont-de-Marsan B-GPE	I-GPE	O	
, O	O	O	
s' O	O	O	
élevait O	O	O	
, O	O	O	
sous O	O	O	
le O	B-TIME	O	
règne O	I-TIME	O	
de O	I-TIME	O	
Louis B-PER	I-TIME	O	
Xiii I-PER	I-TIME	O	
, O	O	O	
une O	O	B-FAC	
de O	O	I-FAC	
ces O	B-FAC	I-FAC	
gentilhommières O	I-FAC	I-FAC	
si O	I-FAC	I-FAC	
communes O	I-FAC	I-FAC	
en O	I-FAC	I-FAC	
Gascogne B-GPE	I-FAC	I-FAC	
, O	O	O	
et O	O	O	
que O	O	O	
les B-PER	O	O	
villageois I-PER	O	O	
décorent O	O	O	
du O	O	O	
nom O	O	O	
de O	O	O	
château O	O	O	
. O	O	O	

Deux B-FAC	O	O	
tours I-FAC	O	O	
rondes I-FAC	O	O	
, I-FAC	O	O	
coiffées I-FAC	O	O	
de I-FAC	O	O	
toits I-FAC	O	O	
en I-FAC	O	O	
éteignoir I-FAC	O	O	
, O	O	O	
flanquaient O	O	O	
les O	O	O	
angles O	O	O	
d' O	O	O	
un B-FAC	O	O	
bâtiment I-FAC	O	O	
, O	O	O	
sur O	O	O	
la O	O	O	
façade O	O	O	
duquel O	O	O	
deux O	O	O	
rainures O	O	O	
profondément O	O	O	
entaillées O	O	O	
trahissaient O	O	O	
l' O	O	O	
existence O	O	O	
primitive O	O	O	
d' O	O	O	
un O	B-FAC	O	
pont-levis O	I-FAC	O	
réduit O	I-FAC	O	
à O	I-FAC	O	
l' O	I-FAC	O	
état O	I-FAC	O	
de O	I-FAC	O	
sinécure O	I-FAC	O	
par O	I-FAC	O	
le O	I-FAC	O	
nivelage O	I-FAC	O	
du B-LOC	I-FAC	O	
fossé I-LOC	I-FAC	O	
, O	O	O	
et O	O	O	
donnaient O	O	O	
au B-FAC	O	O	
manoir I-FAC	O	O	
un O	O	O	
aspect O	O	O	
assez O	O	O	
féodal O	O	O	
, O	O	O	
avec O	O	O	
leurs B-FAC	O	O	
échauguettes I-FAC	O	O	
en I-FAC	O	O	
poivrière I-FAC	O	O	
et O	O	O	
leurs O	O	O	
girouettes O	O	O	
à O	O	O	
queue O	O	O	
d' O	O	O	
aronde O	O	O	
. O	O	O	

Une O	O	O	
nappe O	O	O	
de O	O	O	
lierre O	O	O	
enveloppant O	O	O	
à O	O	O	
demi O	O	O	
l' O	B-FAC	O	
une O	I-FAC	O	
des B-FAC	I-FAC	O	
tours I-FAC	I-FAC	O	
tranchait O	O	O	
heureusement O	O	O	
par O	O	O	
son O	O	O	
vert O	O	O	
sombre O	O	O	
sur O	O	O	
le O	O	O	
ton O	O	O	
gris O	O	O	
de O	O	O	
la O	O	O	
pierre O	O	O	
déjà O	O	O	
vieille O	O	O	
à O	O	O	
cette B-TIME	O	O	
époque I-TIME	O	O	
. O	O	O	

Le B-PER	O	O	
voyageur I-PER	O	O	
qui O	O	O	
eût O	O	O	
