L'aube	B-TIME	O	O	O	

Dianzi,	O	O	O	O	
nell'alba	O	O	O	O	
che	O	O	O	O	
precede	O	O	O	O	
al	O	O	O	O	
giorno	O	O	O	O	
Quando	O	O	O	O	
l'anima	O	O	O	O	
tua	O	O	O	O	
dentro	O	O	O	O	
dormia...	O	O	O	O	
PURG.	O	O	O	O	
IX	O	O	O	O	

I.	O	O	O	O	

Come,	O	O	O	O	
quando	O	O	O	O	
i	O	O	O	O	
vapori	O	O	O	O	
umidi	O	O	O	O	
e	O	O	O	O	
spessi	O	O	O	O	
A	O	O	O	O	
diradar	O	O	O	O	
cominciansi,	O	O	O	O	
la	O	O	O	O	
spera	O	O	O	O	
Del	O	O	O	O	
sol	O	O	O	O	
debilemente	O	O	O	O	
entra	O	O	O	O	
per	O	O	O	O	
essi	O	O	O	O	
…	O	O	O	O	
PURG.	O	O	O	O	
XVII.	O	O	O	O	

Le	O	O	O	O	
grondement	O	O	O	O	
du	B-LOC	O	O	O	
fleuve	I-LOC	O	O	O	
monte	I-LOC	O	O	O	
derrière	O	O	O	O	
la	B-FAC	O	O	O	
maison.	I-FAC	O	O	O	
La	O	O	O	O	
pluie	O	O	O	O	
bat	O	O	O	O	
les	O	O	O	O	
carreaux	O	O	O	O	
depuis	O	O	O	O	
le	O	B-TIME	O	O	
commencement	O	I-TIME	O	O	
du	B-TIME	I-TIME	O	O	
jour.	I-TIME	I-TIME	O	O	
Une	O	O	O	O	
buée	O	O	O	O	
d’eau	O	O	O	O	
ruisselle	O	O	O	O	
sur	O	O	O	O	
la	O	O	O	O	
vitre	O	O	O	O	
au	O	O	O	O	
coin	O	O	O	O	
fêlé.	O	O	O	O	
Le	B-TIME	O	O	O	
jour	I-TIME	O	O	O	
jaunâtre	I-TIME	O	O	O	
s’éteint.	I-TIME	O	O	O	
Il	O	O	O	O	
fait	O	O	O	O	
tiède	O	O	O	O	
et	O	O	O	O	
fade	O	O	O	O	
dans	O	O	O	O	
la	B-FAC	O	O	O	
chambre.	I-FAC	O	O	O	

Le	B-PER	O	O	O	
nouveau-né	I-PER	O	O	O	
s’agite	I-PER	O	O	O	
dans	O	O	O	O	
son	O	O	O	O	
berceau.	O	O	O	O	
Bien	O	O	O	O	
que	O	O	O	O	
le	B-PER	O	O	O	
vieux	I-PER	O	O	O	
ait	I-PER	O	O	O	
laissé,	O	O	O	O	
pour	O	O	O	O	
entrer,	O	O	O	O	
ses	O	O	O	O	
sabots	O	O	O	O	
à	O	O	O	O	
la	O	O	O	O	
porte,	O	O	O	O	
son	O	O	O	O	
pas	O	O	O	O	
a	O	O	O	O	
fait	O	O	O	O	
craquer	O	O	O	O	
le	O	O	O	O	
plancher	O	O	O	O	
:	O	O	O	O	
l’enfant	B-PER	O	O	O	
commence	I-PER	O	O	O	
à	O	O	O	O	
geindre.	O	O	O	O	
La	B-PER	O	O	O	
mère	I-PER	O	O	O	
se	I-PER	O	O	O	
penche	O	O	O	O	
hors	O	O	O	O	
de	O	O	O	O	
son	O	O	O	O	
lit,	O	O	O	O	
afin	O	O	O	O	
de	O	O	O	O	
le	O	O	O	O	
rassurer	O	O	O	O	
;	O	O	O	O	
et	O	O	O	O	
le	B-PER	O	O	O	
grand-père	I-PER	O	O	O	
allume	I-PER	O	O	O	
la	O	O	O	O	
lampe	O	O	O	O	
en	O	O	O	O	
tâtonnant,	O	O	O	O	
pour	O	O	O	O	
que	O	O	O	O	
le	O	O	O	O	
petit	O	O	O	O	
n’ait	O	O	O	O	
pas	O	O	O	O	
peur	O	O	O	O	
de	O	O	O	O	
la	B-TIME	O	O	O	
nuit.	I-TIME	O	O	O	
La	O	O	O	O	
flamme	O	O	O	O	
éclaire	O	O	O	O	
la	O	O	O	O	
figure	O	O	O	O	
rouge	O	O	O	O	
du	B-PER	O	O	O	
vieux	I-PER	O	O	O	
Jean-Michel,	I-PER	O	O	O	
sa	O	O	O	O	
barbe	O	O	O	O	
blanche	O	O	O	O	
et	O	O	O	O	
rude,	O	O	O	O	
son	O	O	O	O	
air	O	O	O	O	
bourru	O	O	O	O	
et	O	O	O	O	
ses	O	O	O	O	
yeux	O	O	O	O	
vifs.	O	O	O	O	
Il	O	O	O	O	
vient	O	O	O	O	
près	O	O	O	O	
du	O	O	O	O	
berceau.	O	O	O	O	
Son	O	O	O	O	
manteau	O	O	O	O	
sent	O	O	O	O	
le	O	O	O	O	
mouillé	O	O	O	O	
;	O	O	O	O	
il	O	O	O	O	
traîne	O	O	O	O	
en	O	O	O	O	
marchant	O	O	O	O	
ses	O	O	O	O	
gros	O	O	O	O	
chaussons	O	O	O	O	
bleus.	O	O	O	O	
Louisa	B-PER	O	O	O	
lui	I-PER	O	O	O	
fait	O	O	O	O	
signe	O	O	O	O	
de	O	O	O	O	
ne	O	O	O	O	
pas	O	O	O	O	
s’approcher.	O	O	O	O	
Elle	O	O	O	O	
est	O	O	O	O	
