Raymond	O	O	O	O	
Radiguet	O	O	O	O	

Le	O	O	O	O	
Diable	O	O	O	O	
au	O	O	O	O	
corps	O	O	O	O	
Grasset,	O	O	O	O	
1923	O	O	O	O	

Je	O	O	O	O	
vais	O	O	O	O	
encourir	O	O	O	O	
bien	O	O	O	O	
des	O	O	O	O	
reproches.	O	O	O	O	
Mais	O	O	O	O	
qu'y	O	O	O	O	
puis-je	O	O	O	O	
?	O	O	O	O	
Est-ce	O	O	O	O	
ma	O	O	O	O	
faute	O	O	O	O	
si	O	O	O	O	
j'eus	O	O	O	O	
douze	B-TIME	O	O	O	
ans	I-TIME	O	O	O	
quelques	I-TIME	O	B-TIME	O	
mois	O	O	I-TIME	O	
avant	O	O	I-TIME	O	
la	O	B-HIST	I-TIME	O	
déclaration	O	I-HIST	I-TIME	O	
de	O	I-HIST	I-TIME	O	
la	B-HIST	I-HIST	I-TIME	O	
guerre	I-HIST	I-HIST	I-TIME	O	
?	I-HIST	I-HIST	I-TIME	O	
Sans	O	O	O	O	
doute,	O	O	O	O	
les	O	O	O	O	
troubles	O	O	O	O	
qui	O	O	O	O	
me	O	O	O	O	
vinrent	O	O	O	O	
de	O	O	O	O	
cette	B-TIME	O	O	O	
période	I-TIME	O	O	O	
extraordinaire	I-TIME	O	O	O	
furent	I-TIME	O	O	O	
d'une	O	O	O	O	
sorte	O	O	O	O	
qu'on	O	O	O	O	
n'éprouve	O	O	O	O	
jamais	O	O	O	O	
à	O	O	O	O	
cet	B-TIME	O	O	O	
âge	I-TIME	O	O	O	
;	I-TIME	O	O	O	
mais	O	O	O	O	
comme	O	O	O	O	
il	O	O	O	O	
n'existe	O	O	O	O	
rien	O	O	O	O	
d'assez	O	O	O	O	
fort	O	O	O	O	
pour	O	O	O	O	
nous	O	O	O	O	
vieillir	O	O	O	O	
malgré	O	O	O	O	
les	O	O	O	O	
apparences,	O	O	O	O	
c'est	O	O	O	O	
en	O	O	O	O	
enfant	O	O	O	O	
que	O	O	O	O	
je	O	O	O	O	
devais	O	O	O	O	
me	O	O	O	O	
conduire	O	O	O	O	
dans	O	O	O	O	
une	O	O	O	O	
aventure	O	O	O	O	
où	O	O	O	O	
déjà	O	O	O	O	
un	B-PER	O	O	O	
homme	I-PER	O	O	O	
eût	I-PER	O	O	O	
éprouvé	O	O	O	O	
de	O	O	O	O	
l'embarras.	O	O	O	O	
Je	O	O	O	O	
ne	O	O	O	O	
suis	O	O	O	O	
pas	O	O	O	O	
le	O	O	O	O	
