Audoux-	O	O	O	O	
De	O	O	O	O	
la	O	O	O	O	
ville	O	O	O	O	
au	O	O	O	O	
moulin	O	O	O	O	
1	O	O	O	O	
5-20	O	O	O	O	

I	O	O	O	O	

Pour	O	O	O	O	
la	O	O	O	O	
seconde	O	O	O	O	
fois,	O	O	O	O	
j'ouvris	O	O	O	O	
les	O	O	O	O	
yeux	O	O	O	O	
sans	O	O	O	O	
reconnaître	O	O	O	O	
l'endroit	O	O	O	O	
où	O	O	O	O	
je	O	O	O	O	
me	O	O	O	O	
trouvais	O	O	O	O	
couchée.	O	O	O	O	

Où	O	O	O	O	
donc	O	O	O	O	
était	O	O	O	O	
notre	B-FAC	O	O	O	
chambre	I-FAC	O	O	O	
d'enfant,	I-FAC	O	O	O	
avec	O	O	O	O	
sa	O	O	O	O	
fenêtre	O	O	O	O	
grillagée,	O	O	O	O	
ses	O	O	O	O	
murs	O	O	O	O	
tapissés	O	O	O	O	
de	O	O	O	O	
papier	O	O	O	O	
à	O	O	O	O	
grosses	O	O	O	O	
fleurs,	O	O	O	O	
et	O	O	O	O	
sa	O	O	O	O	
cheminée	O	O	O	O	
tout	O	O	O	O	
encombrée	O	O	O	O	
de	O	O	O	O	
photographies	O	O	O	O	
?	O	O	O	O	

Ici	O	O	O	O	
c'était	O	O	O	O	
une	B-FAC	O	O	O	
longue	I-FAC	O	O	O	
salle	I-FAC	O	O	O	
aux	I-FAC	O	O	O	
murs	I-FAC	O	O	O	
blancs,	I-FAC	O	O	O	
où	O	O	O	O	
s'alignaient	O	O	O	O	
deux	O	O	O	O	
rangées	O	O	O	O	
de	O	O	O	O	
petits	O	O	O	O	
lits	O	O	O	O	
et	O	O	O	O	
où	O	O	O	O	
s'ouvraient	O	O	O	O	
de	O	O	O	O	
hautes	O	O	O	O	
et	O	O	O	O	
larges	O	O	O	O	
fenêtres	O	O	O	O	
laissant	O	O	O	O	
voir	O	O	O	O	
de	O	O	O	O	
grands	O	O	O	O	
carrés	O	O	O	O	
de	O	O	O	O	
ciel	O	O	O	O	
bleu.	O	O	O	O	

J'abaissai	O	O	O	O	
de	O	O	O	O	
nouveau	O	O	O	O	
les	O	O	O	O	
paupières,	O	O	O	O	
espérant	O	O	O	O	
que	O	O	O	O	
tout	O	O	O	O	
cela	O	O	O	O	
disparaîtrait	O	O	O	O	
et	O	O	O	O	
que	O	O	O	O	
j'allais	O	O	O	O	
me	O	O	O	O	
retrouver	O	O	O	O	
chez	O	O	O	O	
mes	B-PER	O	O	O	
parents,	I-PER	O	O	O	
dans	O	O	O	O	
la	B-FAC	O	O	O	
pièce	I-FAC	O	O	O	
un	I-FAC	O	O	O	
peu	I-FAC	O	O	O	
sombre	I-FAC	O	O	O	
où	I-FAC	O	O	O	
étaient	O	O	O	O	
les	O	O	O	O	
lits	O	O	O	O	
de	O	O	O	O	
mes	B-PER	O	O	O	
frères	I-PER	O	O	O	
et	I-PER	O	O	O	
sœurs,	I-PER	O	O	O	
et	O	O	O	O	
dans	O	O	O	O	
tous	O	O	O	O	
les	O	O	O	O	
coins,	O	O	O	O	
entassés	O	O	O	O	
pêle-mêle,	O	O	O	O	
des	O	O	O	O	
jouets	O	O	O	O	
de	O	O	O	O	
toutes	O	O	O	O	
sortes	O	O	O	O	
et	O	O	O	O	
de	O	O	O	O	
toute	O	O	O	O	
couleur.	O	O	O	O	

Pour	O	O	O	O	
m'assurer	O	O	O	O	
que	O	O	O	O	
j'étais	O	O	O	O	
bien	O	O	O	O	
éveillée,	O	O	O	O	
je	O	O	O	O	
cherchai	O	O	O	O	
à	O	O	O	O	
reconnaître	O	O	O	O	
les	O	O	O	O	
bruits.	O	O	O	O	
Il	O	O	O	O	
ne	O	O	O	O	
s'en	O	O	O	O	
faisait	O	O	O	O	
guère.	O	O	O	O	
Seul,	O	O	O	O	
un	O	O	O	O	
peu	O	O	O	O	
en	O	O	O	O	
arrière	O	O	O	O	
de	O	O	O	O	
moi,	O	O	O	O	
un	B-PER	O	O	O	
homme	I-PER	O	O	O	
parlait	I-PER	O	O	O	
à	O	O	O	O	
voix	O	O	O	O	
basse,	O	O	O	O	
et	O	O	O	O	
malgré	O	O	O	O	
toute	O	O	O	O	
mon	O	O	O	O	
attention,	O	O	O	O	
il	O	O	O	O	
me	O	O	O	O	
fut	O	O	O	O	
impossible	O	O	O	O	
de	O	O	O	O	
distinguer	O	O	O	O	
la	O	O	O	O	
moindre	O	O	O	O	
de	O	O	O	O	
ses	O	O	O	O	
paroles.	O	O	O	O	
Je	O	O	O	O	
comprenais	O	O	O	O	
pourtant,	O	O	O	O	
à	O	O	O	O	
la	O	O	O	O	
façon	O	O	O	O	
dont	O	O	O	O	
il	O	O	O	O	
appuyait	O	O	O	O	
sur	O	O	O	O	
les	O	O	O	O	
mots	O	O	O	O	
qu'il	O	O	O	O	
donnait	O	O	O	O	
des	O	O	O	O	
indications	O	O	O	O	
précises,	O	O	O	O	
et	O	O	O	O	
faisait	O	O	O	O	
des	O	O	O	O	
recommandations	O	O	O	O	
très	O	O	O	O	
importantes.	O	O	O	O	

Lorsqu'il	O	O	O	O	
se	O	O	O	O	
tut,	O	O	O	O	
une	O	O	O	O	
autre	O	O	O	O	
voix	O	O	O	O	
se	O	O	O	O	
fit	O	O	O	O	
entendre.	O	O	O	O	
Celle-là	O	O	O	O	
!	O	O	O	O	
je	O	O	O	O	
la	O	O	O	O	
reconnus	O	O	O	O	
aussitôt	O	O	O	O	
quoiqu'elle	O	O	O	O	
fût	O	O	O	O	
plus	O	O	O	O	
assourdie	O	O	O	O	
encore.	O	O	O	O	
C'était	O	O	O	O	
mon	B-PER	O	O	O	
cher	I-PER	O	O	O	
papa	I-PER	O	O	O	
qui	I-PER	O	O	O	
parlait,	O	O	O	O	
et	O	O	O	O	
dans	O	O	O	O	
ma	O	O	O	O	
joie	O	O	O	O	
de	O	O	O	O	
le	O	O	O	O	
savoir	O	O	O	O	
là,	O	O	O	O	
je	O	O	O	O	
fis	O	O	O	O	
un	O	O	O	O	
brusque	O	O	O	O	
mouvement	O	O	O	O	
pour	O	O	O	O	
me	O	O	O	O	
tourner	O	O	O	O	
vers	O	O	O	O	
lui,	O	O	O	O	
mais	O	O	O	O	
au	O	O	O	O	
même	O	O	O	O	
instant,	O	O	O	O	
je	O	O	O	O	
ressentis	O	O	O	O	
dans	O	O	O	O	
la	O	O	O	O	
hanche	O	O	O	O	
une	O	O	O	O	
douleur	O	O	O	O	
qui	O	O	O	O	
m'arracha	O	O	O	O	
un	O	O	O	O	
cri	O	O	O	O	
aigu	O	O	O	O	
et	O	O	O	O	
m'obligea	O	O	O	O	
de	O	O	O	O	
rester	O	O	O	O	
immobile.	O	O	O	O	

La	O	O	O	O	
souffrance	O	O	O	O	
qui	O	O	O	O	
réveillait	O	O	O	O	
si	O	O	O	O	
brutalement	O	O	O	O	
mon	O	O	O	O	
corps	O	O	O	O	
réveillait	O	O	O	O	
avec	O	O	O	O	
la	O	O	O	O	
même	O	O	O	O	
brutalité	O	O	O	O	
ma	O	O	O	O	
mémoire.	O	O	O	O	
Toute	O	O	O	O	
la	O	O	O	O	
clarté	O	O	O	O	
de	O	O	O	O	
la	B-FAC	O	O	O	
salle	I-FAC	O	O	O	
sembla	I-FAC	O	O	O	
entrer	O	O	O	O	
d'un	O	O	O	O	
coup	O	O	O	O	
dans	O	O	O	O	
mon	O	O	O	O	
cerveau	O	O	O	O	
pour	O	O	O	O	
mieux	O	O	O	O	
éclairer	O	O	O	O	
l'épouvantable	O	O	O	O	
scène	O	O	O	O	
qui	O	O	O	O	
avait	O	O	O	O	
eu	O	O	O	O	
lieu	O	O	O	O	
chez	O	O	O	O	
nous	O	O	O	O	
quelques	B-TIME	O	O	O	
heures	I-TIME	O	O	O	
plus	I-TIME	O	O	O	
tôt.	I-TIME	O	O	O	
Je	O	O	O	O	
revis	O	O	O	O	
mon	B-PER	O	O	O	
père	I-PER	O	O	O	
les	I-PER	O	O	O	
deux	O	O	O	O	
poings	O	O	O	O	
levés,	O	O	O	O	
et	O	O	O	O	
ma	B-PER	O	O	O	
mère	I-PER	O	O	O	
dressée	I-PER	O	O	O	
en	O	O	O	O	
face	O	O	O	O	
de	O	O	O	O	
lui	O	O	O	O	
comme	O	O	O	O	
la	O	B-PER	O	O	
plus	O	I-PER	O	O	
méchante	O	I-PER	O	O	
des	B-PER	I-PER	O	O	
femmes.	I-PER	I-PER	O	O	
Je	O	O	O	O	
revis	O	O	O	O	
mon	B-PER	O	O	O	
frère,	I-PER	O	O	O	
le	B-PER	O	O	O	
doux	I-PER	O	O	O	
Firmin,	I-PER	O	O	O	
pâle	O	O	O	O	
et	O	O	O	O	
comme	O	O	O	O	
pétrifié,	O	O	O	O	
tendant	O	O	O	O	
vers	O	O	O	O	
eux	O	O	O	O	
ses	O	O	O	O	
mains	O	O	O	O	
frêles.	O	O	O	O	
Je	O	O	O	O	
revis	O	O	O	O	
Angèle,	B-PER	O	O	O	
ma	I-PER	O	O	O	
sœur,	I-PER	O	O	O	
agenouillée	O	O	O	O	
et	O	O	O	O	
demandant	O	O	O	O	
du	O	O	O	O	
secours	O	O	O	O	
à	O	O	O	O	
Dieu,	B-NO_PER	O	O	O	
et	O	O	O	O	
j'entendis	O	O	O	O	
les	O	O	O	O	
cris	O	O	O	O	
terrifiés	O	O	O	O	
de	O	O	O	O	
Nicole	B-PER	B-PER	O	O	
et	I-PER	I-PER	O	O	
Nicolas,	B-PER	I-PER	O	O	
les	B-PER	O	O	O	
deux	I-PER	O	O	O	
jumeaux.	I-PER	O	O	O	
Puis	O	O	O	O	
je	O	O	O	O	
me	O	O	O	O	
revis	O	O	O	O	
moi-même	O	O	O	O	
lancée	O	O	O	O	
entre	O	O	O	O	
mes	B-PER	O	O	O	
parents	I-PER	O	O	O	
pour	I-PER	O	O	O	
les	O	O	O	O	
séparer,	O	O	O	O	
et	O	O	O	O	
je	O	O	O	O	
crus	O	O	O	O	
sentir	O	O	O	O	
de	O	O	O	O	
nouveau	O	O	O	O	
le	O	O	O	O	
choc	O	O	O	O	
qui	O	O	O	O	
m'avait	O	O	O	O	
jetée	O	O	O	O	
à	O	O	O	O	
terre	O	O	O	O	
ainsi	O	O	O	O	
que	O	O	O	O	
le	O	O	O	O	
poids	O	O	O	O	
énorme	O	O	O	O	
de	O	O	O	O	
deux	B-PER	O	O	O	
créatures	I-PER	O	O	O	
en	I-PER	O	O	O	
furie	I-PER	O	O	O	
que	I-PER	O	O	O	
ma	O	O	O	O	
chute	O	O	O	O	
avait	O	O	O	O	
entraînées	O	O	O	O	
et	O	O	O	O	
qui	O	O	O	O	
s'étaient	O	O	O	O	
abattues	O	O	O	O	
ensemble	O	O	O	O	
sur	O	O	O	O	
moi.	O	O	O	O	

De	O	O	O	O	
ce	O	O	O	O	
qui	O	O	O	O	
s'était	O	O	O	O	
passé	O	O	O	O	
ensuite	O	O	O	O	
je	O	O	O	O	
ne	O	O	O	O	
savais	O	O	O	O	
rien.	O	O	O	O	
Je	O	O	O	O	
me	O	O	O	O	
souvenais	O	O	O	O	
seulement	O	O	O	O	
des	O	O	O	O	
cahots	O	O	O	O	
du	B-VEH	O	O	O	
fiacre	I-VEH	O	O	O	
qui	I-VEH	O	O	O	
m'avait	O	O	O	O	
amenée	O	O	O	O	
à	O	O	O	O	
l'hôpital,	B-FAC	O	O	O	
et	O	O	O	O	
de	O	O	O	O	
la	O	O	O	O	
question	O	O	O	O	
directe	O	O	O	O	
du	B-PER	O	O	O	
médecin	I-PER	O	O	O	
au	B-PER	O	O	O	
vieux	I-PER	O	O	O	
cocher	I-PER	O	O	O	
:	I-PER	O	O	O	
«	O	O	O	O	
C'est	O	O	O	O	
votre	B-VEH	O	O	O	
voiture	I-VEH	O	O	O	
qui	I-VEH	O	O	O	
lui	O	O	O	O	
a	O	O	O	O	
passé	O	O	O	O	
sur	O	O	O	O	
le	O	O	O	O	
corps	O	O	O	O	
?	O	O	O	O	

Le	B-PER	O	O	O	
même	I-PER	O	O	O	
médecin,	I-PER	O	O	O	
penché	O	O	O	O	
à	O	O	O	O	
présent	O	O	O	O	
sur	O	O	O	O	
moi	O	O	O	O	
me	O	O	O	O	
demandait	O	O	O	O	
:	O	O	O	O	

—	O	O	O	O	
Souffrez-vous	O	O	O	O	
beaucoup,	O	O	O	O	
mon	B-PER	O	O	O	
enfant	I-PER	O	O	O	
?	I-PER	O	O	O	

Je	O	O	O	O	
ne	O	O	O	O	
répondis	O	O	O	O	
pas.	O	O	O	O	
J'écoutais	O	O	O	O	
le	O	O	O	O	
pas	O	O	O	O	
glissé	O	O	O	O	
de	O	O	O	O	
deux	B-PER	O	O	O	
personnes	I-PER	O	O	O	
qui	I-PER	O	O	O	
cherchaient	O	O	O	O	
à	O	O	O	O	
s'éloigner	O	O	O	O	
sans	O	O	O	O	
bruit.	O	O	O	O	
J'étais	O	O	O	O	
sûre	O	O	O	O	
que	O	O	O	O	
c'étaient	O	O	O	O	
mon	B-PER	O	O	O	
père	I-PER	O	O	O	
et	I-PER	O	O	O	
ma	I-PER	O	O	O	
mère	I-PER	O	O	O	
qui	I-PER	O	O	O	
s'en	O	O	O	O	
allaient	O	O	O	O	
ainsi,	O	O	O	O	
