Bouvard	B-PER	O	O	1
et	I-PER	O	O	-
Pécuchet	I-PER	O	O	-
,	O	O	O	-
éd	O	O	O	-
.	O	O	O	-
Conard	O	O	O	-
,	O	O	O	-
1910	O	O	O	-
3	O	O	O	-
1	O	O	O	-
-	O	O	O	-
I	O	O	O	-
Comme	O	O	O	-
il	O	O	O	-
faisait	O	O	O	-
une	O	O	O	-
chaleur	O	O	O	-
de	O	O	O	-
33	O	O	O	-
degrés	O	O	O	-
,	O	O	O	-
le	B-FAC	O	O	1
boulevard	I-FAC	O	O	-
Bourdon	I-FAC	O	O	-
se	O	O	O	-
trouvait	O	O	O	-
absolument	O	O	O	-
désert	O	O	O	-
.	O	O	O	-
Plus	O	O	O	-
bas	O	O	O	-
,	O	O	O	-
le	B-FAC	O	O	1
canal	I-FAC	O	O	-
Saint	I-FAC	O	O	-
-	I-FAC	O	O	-
Martin	I-FAC	O	O	-
,	O	O	O	-
fermé	O	O	O	-
par	O	O	O	-
les	B-FAC	O	O	1
deux	I-FAC	O	O	-
écluses	I-FAC	O	O	-
,	O	O	O	-
étalait	O	O	O	-
en	O	O	O	-
ligne	O	O	O	-
droite	O	O	O	-
son	O	O	O	-
eau	O	O	O	-
couleur	O	O	O	-
d'	O	O	O	-
encre	O	O	O	-
.	O	O	O	-
Il	O	O	O	-
y	O	O	O	-
avait	O	O	O	-
au	O	O	O	-
milieu	O	O	O	-
un	B-FAC	O	O	1
bateau	I-FAC	O	O	-
plein	I-FAC	O	O	-
de	I-FAC	O	O	-
bois	I-FAC	O	O	-
,	O	O	O	-
et	O	O	O	-
sur	O	O	O	-
la	B-LOC	O	O	1
berge	I-LOC	O	O	-
deux	O	O	O	-
rangs	O	O	O	-
de	O	O	O	-
barriques	O	O	O	-
.	O	O	O	-
Au	O	O	O	-
delà	O	O	O	-
du	B-FAC	O	O	1
canal	I-FAC	O	O	-
,	O	O	O	-
entre	O	O	O	-
les	B-FAC	O	O	1
maisons	I-FAC	O	O	-
que	O	O	O	-
séparent	O	O	O	-
des	B-FAC	O	O	1
chantiers	I-FAC	O	O	-
,	O	O	O	-
le	O	O	O	-
grand	O	O	O	-
ciel	O	O	O	-
pur	O	O	O	-
se	O	O	O	-
