MADEMOISELLE	O	O	O
FIFI	O	O	O
MARROCA	O	O	O
Mon	B-PER	O	O
ami	E-PER	O	O
,	O	O	O
tu	O	O	O
m'	O	O	O
as	O	O	O
demandé	O	O	O
de	O	O	O
t'	O	O	O
envoyer	O	O	O
mes	O	O	O
impressions	O	O	O
,	O	O	O
mes	O	O	O
aventures	O	O	O
,	O	O	O
et	O	O	O
surtout	O	O	O
mes	O	O	O
histoires	O	O	O
d'	O	O	O
amour	O	O	O
sur	O	O	O
cette	O	O	O
terre	O	O	O
d'	O	O	O
Afrique	S-GPE	O	O
qui	O	O	O
m'	O	O	O
attirait	O	O	O
depuis	O	O	O
si	O	O	O
longtemps	O	O	O
.	O	O	O

Tu	O	O	O
riais	O	O	O
beaucoup	O	O	O
,	O	O	O
d'	O	O	O
avance	O	O	O
,	O	O	O
de	O	O	O
mes	O	O	O
tendresses	O	O	O
noires	O	O	O
,	O	O	O
comme	O	O	O
tu	O	O	O
disais	O	O	O
;	O	O	O
et	O	O	O
,	O	O	O
tu	O	O	O
me	O	O	O
voyais	O	O	O
déjà	O	O	O
revenir	O	O	O
suivi	O	O	O
d'	O	O	O
une	B-PER	O	O
grande	I-PER	O	O
femme	I-PER	O	O
en	I-PER	O	O
ébène	I-PER	O	O
,	I-PER	O	O
coiffée	I-PER	O	O
d'	I-PER	O	O
un	I-PER	O	O
foulard	I-PER	O	O
jaune	I-PER	O	O
,	I-PER	O	O
et	I-PER	O	O
ballottante	I-PER	O	O
en	I-PER	O	O
des	I-PER	O	O
vêtements	I-PER	O	O
éclatants	E-PER	O	O
.	O	O	O

Le	O	O	O
tour	O	O	O
des	B-PER	O	O
Mauricaudes	E-PER	O	O
viendra	O	O	O
sans	O	O	O
doute	O	O	O
,	O	O	O
car	O	O	O
j'	O	O	O
en	O	O	O
ai	O	O	O
vu	O	O	O
déjà	O	O	O
plusieurs	O	O	O
qui	O	O	O
m'	O	O	O
ont	O	O	O
donné	O	O	O
quelque	O	O	O
envie	O	O	O
de	O	O	O
me	O	O	O
tremper	O	O	O
en	O	O	O
cette	O	O	O
encre	O	O	O
;	O	O	O
mais	O	O	O
je	O	O	O
suis	O	O	O
tombé	O	O	O
pour	O	O	O
mon	O	O	O
début	O	O	O
sur	O	O	O
quelque	O	O	O
chose	O	O	O
de	O	O	O
mieux	O	O	O
et	O	O	O
de	O	O	O
singulièrement	O	O	O
original	O	O	O
.	O	O	O

Tu	O	O	O
m'	O	O	O
as	O	O	O
écrit	O	O	O
,	O	O	O
dans	O	O	O
ta	O	O	O
dernière	O	O	O
lettre	O	O	O
:	O	O	O
«	O	O	O
Quand	O	O	O
je	O	O	O
sais	O	O	O
comment	O	O	O
on	O	O	O
aime	O	O	O
dans	O	O	O
un	B-LOC	O	O
pays	E-LOC	O	O
,	O	O	O
je	O	O	O
connais	O	O	O
ce	B-GPE	O	O
pays	E-GPE	O	O
à	O	O	O
le	O	O	O
décrire	O	O	O
,	O	O	O
bien	O	O	O
que	O	O	O
ne	O	O	O
l'	O	O	O
ayant	O	O	O
jamais	O	O	O
vu	O	O	O
.	O	O	O

»	O	O	O
Sache	O	O	O
qu'	O	O	O
ici	O	O	O
on	O	O	O
aime	O	O	O
furieusement	O	O	O
.	O	O	O

On	O	O	O
sent	O	O	O
,	O	O	O
dès	O	O	O
les	B-TIME	O	O
premiers	I-TIME	O	O
jours	E-TIME	O	O
,	O	O	O
une	O	O	O
sorte	O	O	O
d'	O	O	O
ardeur	O	O	O
frémissante	O	O	O
,	O	O	O
un	O	O	O
