George	O	O
Sand	O	O
Nouvelle	O	O
ÉDition	O	O
Paris	O	O
Calmann	O	O
LÉVy	O	O
,	O	O
ÉDiteur	O	O
Ancienne	O	O
Maison	O	O
Michel	O	O
LÉVy	O	O
FrÈRes	O	O
3	O	O
,	O	O
rue	O	O
auber	O	O
,	O	O
3	O	O
—	O	O
1881	O	O
Droits	O	O
de	O	O
reproduction	O	O
et	O	O
de	O	O
traduction	O	O
réservés	O	O
I	O	O
Il	O	O
y	O	O
a	O	O
trois	O	O
ans	O	O
,	O	O
il	O	O
arriva	O	O
à	O	O
Saint	O	O
-	O	O
Front	O	O
,	O	O
petite	O	O
ville	O	O
fort	O	O
laide	O	O
qui	O	O
est	O	O
située	O	O
dans	O	O
nos	O	O
environs	O	O
et	O	O
que	O	O
je	O	O
ne	O	O
vous	O	O
engage	O	O
pas	O	O
à	O	O
chercher	O	O
sur	O	O
la	O	O
carte	O	O
,	O	O
même	O	O
sur	O	O
celle	O	O
de	O	O
Cassini	O	O
,	O	O
une	O	O
aventure	O	O
qui	O	O
fit	O	O
beaucoup	O	O
jaser	O	O
,	O	O
quoiqu'	O	O
elle	O	O
n'	O	O
eût	O	O
rien	O	O
de	O	O
bien	O	O
intéressant	O	O
par	O	O
elle	O	O
-	O	O
même	O	O
,	O	O
mais	O	O
dont	O	O
les	O	O
suites	O	O
,	O	O
furent	O	O
fort	O	O
graves	O	O
,	O	O
quoiqu'	O	O
on	O	O
n'	O	O
en	O	O
ait	O	O
rien	O	O
su	O	O
.	O	O

C'	O	O
était	O	O
par	O	O
une	O	O
nuit	O	O
sombre	O	O
et	O	O
par	O	O
une	O	O
pluie	O	O
froide	O	O
.	O	O

Une	O	O
chaise	O	O
de	O	O
poste	O	O
entra	S-EVENT	O
dans	O	O
la	O	O
cour	O	O
de	O	O
l'	O	O
auberge	O	O
du	O	O
Lion	O	O
-	O	O
Couronné	O	O
.	O	O

Une	O	O
voix	O	O
de	O	O
femme	O	O
demanda	S-EVENT	O
des	O	O
chevaux	O	O
,	O	O
vite	O	O
,	O	O
vite	O	O
!	O	O
…	O	O
	O	O
Le	O	O
postillon	O	O
vint	S-EVENT	O
lui	O	O
répondre	O	O
fort	O	O
lentement	O	O
que	O	O
cela	O	O
était	O	O
facile	O	O
à	O	O
dire	O	O
;	O	O
qu'	O	O
il	O	O
n'	O	O
y	O	O
avait	O	O
pas	O	O
de	O	O
chevaux	O	O
,	O	O
vu	O	O
que	O	O
l'	O	O
épidémie	O	O
(	O	O
cette	O	O
même	O	O
épidémie	O	O
qui	O	O
est	O	O
en	O	O
permanence	O	O
dans	O	O
certains	O	O
relais	O	O
sur	O	O
les	O	O
routes	O	O
peu	O	O
fréquentées	O	O
)	O	O
en	O	O
avait	O	O
enlevé	O	O
trente	O	O
-	O	O
sept	O	O
la	O	O
semaine	O	O
dernière	O	O
;	O	O
qu'	O	O
enfin	O	O
on	O	O
pourrait	O	O
partir	O	O
dans	O	O
la	O	O
nuit	O	O
,	O	O
mais	O	O
qu'	O	O
il	O	O
fallait	O	O
attendre	O	O
que	O	O
l'	O	O
attelage	O	O
qui	O	O
venait	O	O
de	O	O
conduire	O	O
la	O	O
patache	O	O
fût	O	O
un	O	O
peu	O	O
rafraîchi	O	O
.	O	O

—	O	O
Cela	O	O
sera	O	O
-	O	O
t	O	O
-	O	O
il	O	O
bien	O	O
long	O	O
?	O	O
demanda	S-EVENT	O
le	O	O
laquais	O	O
empaqueté	O	O
de	O	O
fourrures	O	O
qui	O	O
était	O	O
installé	O	O
sur	O	O
le	O	O
siége	O	O
.	O	O

—	O	O
C'	O	O
est	O	O
l'	O	O
affaire	O	O
d'	O	O
une	O	O
heure	O	O
,	O	O
répondit	S-EVENT	O
le	O	O
postillon	O	O
à	O	O
demi	O	O
débotté	O	O
;	O	O
nous	O	O
allons	O	O
nous	O	O
mettre	O	O
tout	O	O
de	O	O
suite	O	O
à	O	O
manger	O	O
l'	O	O
avoine	O	O
.	O	O

Le	O	O
domestique	O	O
jura	S-EVENT	O
;	O	O
une	O	O
jeune	O	O
et	O	O
jolie	O	O
femme	O	O
de	O	O
chambre	O	O
qui	O	O
avançait	S-EVENT	O
à	O	O
la	O	O
portière	O	O
sa	O	O
tête	O	O
entourée	O	O
de	O	O
foulards	O	O
en	O	O
désordre	O	O
,	O	O
murmura	S-EVENT	O
je	O	O
ne	O	O
sais	O	O
quelle	O	O
plainte	O	O
touchante	O	O
sur	O	O
l'	O	O
ennui	O	O
et	O	O
la	O	O
fatigue	O	O
des	O	O
voyages	O	O
.	O	O

Quant	O	O
à	O	O
la	O	O
personne	O	O
qu'	O	O
escortaient	O	O
ces	O	O
deux	O	O
laquais	O	O
,	O	O
elle	O	O
descendit	S-EVENT	O
lentement	O	O
sur	O	O
le	O	O
pavé	O	O
humide	O	O
et	O	O
froid	O	O
,	O	O
secoua	S-EVENT	O
sa	O	O
pelisse	O	O
doublée	O	O
de	O	O
martre	O	O
,	O	O
et	O	O
prit	O	O
le	O	O
chemin	O	O
de	O	O
la	O	O
cuisine	O	O
sans	O	O
proférer	O	O
une	O	O
seule	O	O
parole	O	O
.	O	O

C'	O	O
était	O	O
une	O	O
jeune	O	O
femme	O	O
d'	O	O
une	O	O
beauté	O	O
vive	O	O
et	O	O
saisissante	O	O
,	O	O
mais	O	O
pâlie	S-EVENT	O
par	O	O
la	O	O
fatigue	O	O
.	O	O

Elle	O	O
refusa	S-EVENT	O
l'	O	O
offre	O	O
d'	O	O
une	O	O
chambre	O	O
,	O	O
et	O	O
,	O	O
tandis	O	O
que	O	O
ses	O	O
valets	O	O
préféraient	S-EVENT	O
s'	O	O
enfermer	O	O
et	O	O
dormir	O	O
dans	O	O
la	O	O
berline	O	O
,	O	O
elle	O	O
s'	B-EVENT	O
assit	E-EVENT	O
devant	O	O
le	O	O
foyer	O	O
,	O	O
sur	O	O
la	O	O
chaise	O	O
classique	O	O
,	O	O
ingrat	O	O
et	O	O
revêche	O	O
asile	O	O
du	O	O
voyageur	O	O
résigné	O	O
.	O	O

La	O	O
servante	O	O
,	O	O
chargée	O	O
de	O	O
veiller	O	O
son	O	O
quart	O	O
de	O	O
nuit	O	O
,	O	O
se	B-EVENT	O
remit	I-EVENT	O
à	E-EVENT	O
ronfler	O	O
,	O	O
le	O	O
corps	O	O
plié	O	O
sur	O	O
un	O	O
banc	O	O
et	O	O
la	O	O
face	O	O
appuyée	O	O
sur	O	O
la	O	O
table	O	O
.	O	O

Le	O	O
chat	O	O
,	O	O
qui	O	O
s'	B-EVENT	O
était	I-EVENT	O
dérangé	E-EVENT	O
avec	O	O
humeur	O	O
pour	O	O
faire	O	O
place	O	O
à	O	O
la	O	O
voyageuse	O	O
,	O	O
se	O	O
blottit	O	O
de	O	O
nouveau	O	O
sur	O	O
les	O	O
cendres	O	O
tièdes	O	O
.	O	O

Pendant	O	O
quelques	O	O
instants	O	O
,	O	O
il	O	O
fixa	O	O
sur	O	O
elle	O	O
des	O	O
yeux	O	O
verts	O	O
et	O	O
luisants	O	O
pleins	O	O
de	O	O
dépit	O	O
et	O	O
de	O	O
méfiance	O	O
;	O	O
mais	O	O
peu	O	O
à	O	O
peu	O	O
sa	O	O
prunelle	O	O
se	O	O
resserra	O	O
et	O	O
s'	O	O
amoindrit	O	O
jusqu'	O	O
à	O	O
n'	O	O
être	O	O
plus	O	O
qu'	O	O
une	O	O
mince	O	O
raie	O	O
noire	O	O
sur	O	O
un	O	O
fond	O	O
d'	O	O
émeraude	O	O
.	O	O

Il	O	O
retomba	O	O
dans	O	O
le	O	O
bien	O	O
-	O	O
être	O	O
égoïste	O	O
de	O	O
sa	O	O
condition	O	O
,	O	O
fit	O	O
le	O	O
gros	O	O
dos	O	O
,	O	O
ronfla	O	O
sourdement	O	O
en	O	O
signe	O	O
de	O	O
béatitude	O	O
,	O	O
et	O	O
finit	O	O
par	O	O
s'	B-EVENT	O
endormir	E-EVENT	O
entre	O	O
les	O	O
pattes	O	O
d'	O	O
un	O	O
gros	O	O
chien	O	O
qui	O	O
avait	O	O
trouvé	O	O
moyen	O	O
de	O	O
vivre	O	O
en	O	O
paix	O	O
avec	O	O
lui	O	O
,	O	O
grâce	O	O
à	O	O
ces	O	O
perpétuelles	O	O
concessions	O	O
que	O	O
,	O	O
pour	O	O
le	O	O
bonheur	O	O
des	O	O
sociétés	O	O
,	O	O
le	O	O
plus	O	O
faible	O	O
impose	O	O
toujours	O	O
au	O	O
plus	O	O
fort	O	O
.	O	O

La	O	O
voyageuse	O	O
essaya	S-EVENT	O
vainement	O	O
de	O	O
s'	B-EVENT	O
assoupir	E-EVENT	O
.	O	O

Mille	O	O
images	O	O
confuses	O	O
passaient	O	O
dans	O	O
ses	O	O
rêves	O	O
et	O	O
la	O	O
réveillaient	S-EVENT	O
en	O	O
sursaut	S-EVENT	O
.	O	O

Tous	O	O
ces	O	O
souvenirs	O	O
puérils	O	O
qui	O	O
obsèdent	O	O
parfois	O	O
les	O	O
imaginations	O	O
actives	O	O
se	O	O
pressèrent	O	O
dans	O	O
son	O	O
cerveau	O	O
et	O	O
s'	O	O
évertuèrent	O	O
à	O	O
le	O	O
fatiguer	O	O
sans	O	O
but	O	O
et	O	O
sans	O	O
fruit	O	O
,	O	O
jusqu'	O	O
à	O	O
ce	O	O
qu'	O	O
enfin	O	O
une	O	O
pensée	O	O
dominante	O	O
s'	O	O
établît	O	O
à	O	O
leur	O	O
place	O	O
.	O	O

—	O	O
Oui	O	O
,	O	O
c'	O	O
était	O	O
une	O	O
triste	O	O
ville	O	O
,	O	O
pensa	S-EVENT	O
la	O	O
voyageuse	O	O
,	O	O
une	O	O
ville	O	O
aux	O	O
rues	O	O
anguleuses	O	O
et	O	O
sombres	O	O
,	O	O
au	O	O
pavé	O	O
raboteux	O	O
;	O	O
une	O	O
ville	O	O
laide	O	O
et	O	O
pauvre	O	O
,	O	O
comme	O	O
celle	O	O
-	O	O
ci	O	O
m'	O	O
est	O	O
apparue	O	O
à	O	O
travers	O	O
la	O	O
vapeur	O	O
qui	O	O
couvrait	O	O
les	O	O
glaces	O	O
de	O	O
ma	O	O
voiture	O	O
.	O	O

Seulement	O	O
,	O	O
il	O	O
y	O	O
a	O	O
dans	O	O
celle	O	O
-	O	O
ci	O	O
un	O	O
ou	O	O
deux	O	O
,	O	O
peut	O	O
-	O	O
être	O	O
trois	O	O
réverbères	O	O
,	O	O
et	O	O
,	O	O
là	O	O
-	O	O
bas	O	O
,	O	O
il	O	O
n'	O	O
y	O	O
en	O	O
avait	O	O
pas	O	O
un	O	O
seul	O	O
.	O	O

Chaque	O	O
piéton	O	O
marchait	O	O
avec	O	O
son	O	O
falot	O	O
après	O	O
l'	O	O
heure	O	O
du	O	O
couvre	O	O
-	O	O
feu	O	O
.	O	O

C'	O	O
était	O	O
affreux	O	O
,	O	O
cette	O	O
pauvre	O	O
ville	O	O
,	O	O
et	O	O
pourtant	O	O
j'	O	O
y	O	O
ai	O	O
passé	O	O
des	O	O
années	O	O
de	O	O
jeunesse	O	O
et	O	O
de	O	O
force	O	O
!	O	O
J'	O	O
étais	O	O
bien	O	O
autre	O	O
alors	O	O
…	O	O
	O	O
J'	O	O
étais	O	O
pauvre	O	O
de	O	O
condition	O	O
,	O	O
mais	O	O
j'	O	O
étais	O	O
riche	O	O
d'	O	O
énergie	O	O
et	O	O
d'	O	O
espoir	O	O
.	O	O

Je	O	O
souffrais	O	O
bien	O	O
!	O	O
ma	O	O
vie	O	O
se	O	O
consumait	O	O
dans	O	O
l'	O	O
ombre	O	O
et	O	O
dans	O	O
l'	O	O
inaction	O	O
;	O	O
mais	O	O
qui	O	O
me	O	O
rendra	O	O
ces	O	O
