Madame	B-PER	O	O	1
de	I-PER	O	O	-
Hautefort	I-PER	O	O	-
Voici	O	O	O	-
maintenant	O	O	O	-
une	B-PER	O	O	1
toute	I-PER	O	O	-
autre	I-PER	O	O	-
personne	I-PER	O	O	-
,	O	O	O	-
qui	O	O	O	-
va	O	O	O	-
nous	O	O	O	-
ramener	O	O	O	-
parmi	O	O	O	-
les	O	O	O	-
mêmes	O	O	O	-
événemens	O	O	O	-
,	O	O	O	-
mais	O	O	O	-
qui	O	O	O	-
y	O	O	O	-
portera	O	O	O	-
un	O	O	O	-
bien	O	O	O	-
différent	O	O	O	-
caractère	O	O	O	-
.	O	O	O	-
C'	O	O	O	-
est	O	O	O	-
encore	O	O	O	-
une	B-PER	O	O	1
ennemie	I-PER	O	O	-
,	O	O	O	-
ce	O	O	O	-
n'	O	O	O	-
est	O	O	O	-
plus	O	O	O	-
une	O	O	B-PER	1
rivale	O	O	I-PER	-
de	O	O	I-PER	-
Richelieu	B-PER	B-PER	I-PER	1
et	O	I-PER	I-PER	-
de	O	I-PER	I-PER	-
Mazarin	B-PER	I-PER	I-PER	1
.	O	O	O	-
La	B-PER	O	O	1
noble	I-PER	O	O	-
femme	I-PER	O	O	-
dont	O	O	O	-
nous	O	O	O	-
allons	O	O	O	-
retracer	O	O	O	-
la	O	O	O	-
vie	O	O	O	-
n'	O	O	O	-
appartient	O	O	O	-
point	O	O	O	-
à	O	O	O	-
l'	O	O	O	-
histoire	O	O	O	-
politique	O	O	O	-
;	O	O	O	-
elle	O	O	O	-
n'	O	O	O	-
est	O	O	O	-
point	O	O	O	-
de	O	O	O	-
la	O	O	B-PER	1
famille	O	O	I-PER	-
des	O	B-PER	I-PER	1
hommes	O	I-PER	I-PER	-
d'	O	I-PER	I-PER	-
état	B-GPE	I-PER	I-PER	1
;	O	O	O	-
elle	O	O	O	-
n'	O	O	O	-
a	O	O	O	-
point	O	O	O	-
disputé	O	O	O	-
aux	B-PER	O	O	1
deux	I-PER	O	O	-
grands	I-PER	O	O	-
cardinaux	I-PER	O	O	-
leur	O	O	O	-
pouvoir	O	O	O	-
et	O	O	O	-
le	O	O	O	-
gouvernement	O	O	O	-
de	O	O	O	-
la	B-GPE	O	O	1
France	I-GPE	O	O	-
;	O	O	O	-
elle	O	O	O	-
a	O	O	O	-
refusé	O	O	O	-
seulement	O	O	O	-
de	O	O	O	-
leur	O	O	O	-
livrer	O	O	O	-
son	O	O	O	-
âme	O	O	O	-
,	O	O	O	-
de	O	O	O	-
trahir	O	O	O	-
pour	O	O	O	-
eux	O	O	O	-
ses	B-PER	O	O	1
amis	I-PER	O	O	-
et	O	O	O	-
sa	O	O	O	-
cause	O	O	O	-
,	O	O	O	-
cette	O	O	O	-
cause	O	O	O	-
qui	O	O	O	-
lui	O	O	O	-
semblait	O	O	O	-
celle	O	O	O	-
de	O	O	O	-
la	O	O	O	-
religion	O	O	O	-
et	O	O	O	-
de	O	O	O	-
la	O	O	O	-
vertu	O	O	O	-
.	O	O	O	-
Son	O	O	O	-
grand	O	O	O	-
cœur	O	O	O	-
,	O	O	O	-
qu'	O	O	O	-
animait	O	O	O	-
une	O	O	O	-
flamme	O	O	O	-
héroïque	O	O	O	-
et	O	O	O	-
que	O	O	O	-
servaient	O	O	O	-
une	O	O	O	-
merveilleuse	O	O	O	-
beauté	O	O	O	-
et	O	O	O	-
un	O	O	O	-
esprit	O	O	O	-
adorable	O	O	O	-
,	O	O	O	-
toujours	O	O	O	-
contenu	O	O	O	-
par	O	O	O	-
la	O	O	O	-
dignité	O	O	O	-
et	O	O	O	-
la	O	O	O	-
pudeur	O	O	O	-
,	O	O	O	-
a	O	O	O	-
paru	O	O	O	-
surtout	O	O	O	-
dans	O	O	O	-
ses	O	O	O	-
sacrifices	O	O	O	-
.	O	O	O	-
Après	O	O	O	-
avoir	O	O	O	-
été	O	O	O	-
la	O	B-PER	O	1
favorite	O	I-PER	O	-
d'	O	I-PER	O	-
un	B-PER	I-PER	O	1
roi	I-PER	I-PER	O	-
,	O	O	O	-
l'	O	B-PER	O	1
amie	O	I-PER	O	-
d'	O	I-PER	O	-
une	B-PER	I-PER	O	1
reine	I-PER	I-PER	O	-
,	O	O	O	-
l'	O	B-PER	O	1
idole	O	I-PER	O	-
de	O	I-PER	O	-
la	O	I-PER	O	-
cour	O	I-PER	O	-
la	O	I-PER	O	-
plus	O	I-PER	O	-
brillante	O	I-PER	O	-
de	O	I-PER	O	-
l'	B-LOC	I-PER	O	1
univers	I-LOC	I-PER	O	-
,	O	O	O	-
dès	O	O	O	-
que	O	O	O	-
le	O	O	O	-
devoir	O	O	O	-
a	O	O	O	-
parlé	O	O	O	-
,	O	O	O	-
elle	O	O	O	-
a	O	O	O	-
été	O	O	O	-
au	O	O	O	-
-	O	O	O	-
devant	O	O	O	-
de	O	O	O	-
la	O	O	O	-
disgrâce	O	O	O	-
,	O	O	O	-
elle	O	O	O	-
s'	O	O	O	-
est	O	O	O	-
retirée	O	O	O	-
du	O	O	O	-
monde	O	O	O	-
,	O	O	O	-
elle	O	O	O	-
a	O	O	O	-
caché	O	O	O	-
et	O	O	O	-
comme	O	O	O	-
enseveli	O	O	O	-
sous	O	O	O	-
les	O	O	O	-
voiles	O	O	O	-
et	O	O	O	-
dans	O	O	O	-
l'	O	O	O	-
ombre	O	O	O	-
de	O	O	O	-
la	O	O	O	-
vertu	O	O	O	-
les	O	O	O	-
dons	O	O	O	-
les	O	O	O	-
plus	O	O	O	-
rares	O	O	O	-
que	O	O	O	-
Dieu	B-PER	O	O	1
ait	O	O	O	-
jamais	O	O	O	-
départis	O	O	O	-
à	O	O	O	-
une	B-PER	O	O	1
créature	I-PER	O	O	-
humaine	I-PER	O	O	-
.	O	O	O	-
Elle	O	O	O	-
n'	O	O	O	-
a	O	O	O	-
point	O	O	O	-
laissé	O	O	O	-
de	O	O	O	-
nom	O	O	O	-
dans	O	O	O	-
l'	O	O	O	-
histoire	O	O	O	-
,	O	O	O	-

mêmes	O	O	O	-
événemens	O	O	O	-
,	O	O	O	-
mais	O	O	O	-
qui	O	O	O	-
y	O	O	O	-
portera	O	O	O	-
un	O	O	O	-
bien	O	O	O	-
différent	O	O	O	-
caractère	O	O	O	-
.	O	O	O	-
C'	O	O	O	-
est	O	O	O	-
encore	O	O	O	-
une	B-PER	O	O	16
ennemie	I-PER	O	O	-
,	O	O	O	-
ce	O	O	O	-
n'	O	O	O	-
est	O	O	O	-
plus	O	O	O	-
une	O	O	B-PER	16
rivale	O	O	I-PER	-
de	O	O	I-PER	-
Richelieu	B-PER	B-PER	I-PER	16
et	O	I-PER	I-PER	-
de	O	I-PER	I-PER	-
Mazarin	B-PER	I-PER	I-PER	16
.	O	O	O	-
La	B-PER	O	O	16
noble	I-PER	O	O	-
femme	I-PER	O	O	-
dont	O	O	O	-
nous	O	O	O	-
allons	O	O	O	-
retracer	O	O	O	-
la	O	O	O	-
vie	O	O	O	-
n'	O	O	O	-
appartient	O	O	O	-
point	O	O	O	-
à	O	O	O	-
l'	O	O	O	-
histoire	O	O	O	-
politique	O	O	O	-
;	O	O	O	-
elle	O	O	O	-
n'	O	O	O	-
est	O	O	O	-
point	O	O	O	-
de	O	O	O	-
la	O	O	B-PER	16
famille	O	O	I-PER	-
des	O	B-PER	I-PER	16
hommes	O	I-PER	I-PER	-
d'	O	I-PER	I-PER	-
état	B-GPE	I-PER	I-PER	16
;	O	O	O	-
elle	O	O	O	-
n'	O	O	O	-
a	O	O	O	-
point	O	O	O	-
disputé	O	O	O	-
aux	B-PER	O	O	16
deux	I-PER	O	O	-
grands	I-PER	O	O	-
cardinaux	I-PER	O	O	-
leur	O	O	O	-
pouvoir	O	O	O	-
et	O	O	O	-
le	O	O	O	-
gouvernement	O	O	O	-
de	O	O	O	-
la	B-GPE	O	O	16
France	I-GPE	O	O	-
;	O	O	O	-
elle	O	O	O	-
a	O	O	O	-
refusé	O	O	O	-
seulement	O	O	O	-
de	O	O	O	-
leur	O	O	O	-
livrer	O	O	O	-
son	O	O	O	-
âme	O	O	O	-
,	O	O	O	-
de	O	O	O	-
trahir	O	O	O	-
pour	O	O	O	-
eux	O	O	O	-
ses	B-PER	O	O	16
amis	I-PER	O	O	-
et	O	O	O	-
sa	O	O	O	-
cause	O	O	O	-
,	O	O	O	-
cette	O	O	O	-
cause	O	O	O	-
qui	O	O	O	-
lui	O	O	O	-
semblait	O	O	O	-
celle	O	O	O	-
de	O	O	O	-
la	O	O	O	-
religion	O	O	O	-
et	O	O	O	-
de	O	O	O	-
la	O	O	O	-
vertu	O	O	O	-
.	O	O	O	-
Son	O	O	O	-
grand	O	O	O	-
cœur	O	O	O	-
,	O	O	O	-
qu'	O	O	O	-
animait	O	O	O	-
une	O	O	O	-
flamme	O	O	O	-
héroïque	O	O	O	-
et	O	O	O	-
que	O	O	O	-
servaient	O	O	O	-
une	O	O	O	-
merveilleuse	O	O	O	-
beauté	O	O	O	-
et	O	O	O	-
un	O	O	O	-
esprit	O	O	O	-
adorable	O	O	O	-
,	O	O	O	-
toujours	O	O	O	-
contenu	O	O	O	-
par	O	O	O	-
la	O	O	O	-
dignité	O	O	O	-
et	O	O	O	-
la	O	O	O	-
pudeur	O	O	O	-
,	O	O	O	-
a	O	O	O	-
paru	O	O	O	-
surtout	O	O	O	-
dans	O	O	O	-
ses	O	O	O	-
sacrifices	O	O	O	-
.	O	O	O	-
Après	O	O	O	-
avoir	O	O	O	-
été	O	O	O	-
la	O	B-PER	O	16
favorite	O	I-PER	O	-
d'	O	I-PER	O	-
un	B-PER	I-PER	O	16
roi	I-PER	I-PER	O	-
,	O	O	O	-
l'	O	B-PER	O	16
amie	O	I-PER	O	-
d'	O	I-PER	O	-
une	B-PER	I-PER	O	16
reine	I-PER	I-PER	O	-
,	O	O	O	-
l'	O	B-PER	O	16
idole	O	I-PER	O	-
de	O	I-PER	O	-
la	O	I-PER	O	-
cour	O	I-PER	O	-
la	O	I-PER	O	-
plus	O	I-PER	O	-
brillante	O	I-PER	O	-
de	O	I-PER	O	-
l'	B-LOC	I-PER	O	16
univers	I-LOC	I-PER	O	-
,	O	O	O	-
dès	O	O	O	-
que	O	O	O	-
le	O	O	O	-
devoir	O	O	O	-
a	O	O	O	-
parlé	O	O	O	-
,	O	O	O	-
elle	O	O	O	-
a	O	O	O	-
été	O	O	O	-
au	O	O	O	-
-	O	O	O	-
devant	O	O	O	-
de	O	O	O	-
la	O	O	O	-
disgrâce	O	O	O	-
,	O	O	O	-
elle	O	O	O	-
s'	O	O	O	-
est	O	O	O	-
retirée	O	O	O	-
du	O	O	O	-
monde	O	O	O	-
,	O	O	O	-
elle	O	O	O	-
a	O	O	O	-
caché	O	O	O	-
et	O	O	O	-
comme	O	O	O	-
enseveli	O	O	O	-
sous	O	O	O	-
les	O	O	O	-
voiles	O	O	O	-
et	O	O	O	-
dans	O	O	O	-
l'	O	O	O	-
ombre	O	O	O	-
de	O	O	O	-
