MADEMOISELLE	O	-
FIFI	O	-
FOU	O	-
?	O	-
Suis	O	-
-	O	-
je	O	-
fou	O	-
?	O	-
ou	O	-
seulement	O	-
jaloux	O	-
?	O	-
Je	O	-
n'	O	-
en	O	-
sais	O	-
rien	O	-
,	O	-
mais	O	-
j'	O	-
ai	O	-
souffert	O	-
horriblement	O	-
.	O	-
J'	O	-
ai	B-EVENT	27
accompli	I-EVENT	-
un	I-EVENT	-
acte	I-EVENT	-
de	O	-
folie	B-EVENT	27

sais	O	-
rien	O	-
,	O	-
mais	O	-
j'	O	-
ai	O	-
souffert	O	-
horriblement	O	-
.	O	-
J'	O	-
ai	B-EVENT	11
accompli	I-EVENT	-
un	I-EVENT	-
acte	I-EVENT	-
de	O	-
folie	B-EVENT	11
,	O	-
de	O	-
folie	B-EVENT	11
furieuse	B-EVENT	11
,	O	-
c'	O	-
est	O	-
vrai	O	-
;	O	-
mais	O	-
la	O	-
jalousie	B-EVENT	11
haletante	O	-
,	O	-
mais	O	-
l'	O	-

,	O	-
de	O	-
folie	B-EVENT	3
furieuse	B-EVENT	3
,	O	-
c'	O	-
est	O	-
vrai	O	-
;	O	-
mais	O	-
la	O	-
jalousie	B-EVENT	3
haletante	O	-
,	O	-
mais	O	-
l'	O	-
amour	B-EVENT	3
exalté	O	-
,	O	-
trahi	O	-
,	O	-
condamné	O	-
,	O	-
mais	O	-
la	O	-
douleur	B-EVENT	3
abominable	O	-
que	O	-
j'	O	-
endure	B-EVENT	3
,	O	-
tout	O	-

amour	B-EVENT	1
exalté	O	-
,	O	-
trahi	O	-
,	O	-
condamné	O	-
,	O	-
mais	O	-
la	O	-
douleur	B-EVENT	1
abominable	O	-
que	O	-
j'	O	-
endure	B-EVENT	1
,	O	-
tout	O	-
cela	O	-
ne	O	-
suffit	O	-
-	O	-
il	O	-
pas	O	-
pour	O	-
nous	O	-
faire	O	-
commettre	O	-
des	O	-
crimes	O	-
et	O	-
des	O	-
folies	O	-
sans	O	-

cela	O	-
ne	O	-
suffit	O	-
-	O	-
il	O	-
pas	O	-
pour	O	-
nous	O	-
faire	O	-
commettre	O	-
des	O	-
crimes	O	-
et	O	-
des	O	-
folies	O	-
sans	O	-
être	O	-
vraiment	O	-
criminel	O	-
par	O	-
le	O	-
coeur	O	-
ou	O	-
par	O	-
le	O	-
cerveau	O	-
?	O	-
Oh	O	-
!	O	-
j'	O	-
ai	B-EVENT	31
souffert	I-EVENT	-

être	O	-
vraiment	O	-
criminel	O	-
par	O	-
le	O	-
coeur	O	-
ou	O	-
par	O	-
le	O	-
cerveau	O	-
?	O	-
Oh	O	-
!	O	-
j'	O	-
ai	B-EVENT	15
souffert	I-EVENT	-
,	O	-
souffert	B-EVENT	15
,	O	-
souffert	B-EVENT	15
d'	O	-
une	O	-
façon	O	-
continue	O	-
,	O	-
aiguë	B-EVENT	15
,	O	-
épouvantable	B-EVENT	15
.	O	-
J'	O	-
ai	B-EVENT	15
aimé	I-EVENT	-

,	O	-
souffert	B-EVENT	2
,	O	-
souffert	B-EVENT	2
d'	O	-
une	O	-
façon	O	-
continue	O	-
,	O	-
aiguë	B-EVENT	2
,	O	-
épouvantable	B-EVENT	2
.	O	-
J'	O	-
ai	B-EVENT	2
aimé	I-EVENT	-
cette	O	-
femme	O	-
d'	O	-
un	O	-
élan	O	-
frénétique	O	-
.	O	-
.	O	-
