Audoux	O	O	-
-	O	O	-
De	O	O	-
la	O	O	-
ville	O	O	-
au	O	O	-
moulin	O	O	-
1	O	O	-
5	O	O	-
-	O	O	-
20	O	O	-
I	O	O	-
Pour	O	O	-
la	O	O	-
seconde	B-EVENT	O	15
fois	I-EVENT	O	-
,	O	O	-
j'	O	O	-
ouvris	B-EVENT	O	15
les	I-EVENT	O	-
yeux	I-EVENT	O	-
sans	O	O	-
reconnaître	O	O	-
l'	O	O	-
endroit	O	O	-
où	O	O	-
je	O	O	-
me	B-EVENT	O	15
trouvais	I-EVENT	O	-
couchée	I-EVENT	O	-
.	O	O	-
Où	O	O	-

,	O	O	-
j'	O	O	-
ouvris	B-EVENT	O	3
les	I-EVENT	O	-
yeux	I-EVENT	O	-
sans	O	O	-
reconnaître	O	O	-
l'	O	O	-
endroit	O	O	-
où	O	O	-
je	O	O	-
me	B-EVENT	O	3
trouvais	I-EVENT	O	-
couchée	I-EVENT	O	-
.	O	O	-
Où	O	O	-
donc	O	O	-
était	O	O	-
notre	O	O	-
chambre	O	O	-
d'	O	O	-
enfant	O	O	-
,	O	O	-
avec	O	O	-
sa	O	O	-
fenêtre	O	O	-
grillagée	O	O	-
,	O	O	-
ses	O	O	-
murs	O	O	-
tapissés	O	O	-
de	O	O	-

donc	O	O	-
était	O	O	-
notre	O	O	-
chambre	O	O	-
d'	O	O	-
enfant	O	O	-
,	O	O	-
avec	O	O	-
sa	O	O	-
fenêtre	O	O	-
grillagée	O	O	-
,	O	O	-
ses	O	O	-
murs	O	O	-
tapissés	O	O	-
de	O	O	-
papier	O	O	-
à	O	O	-
grosses	O	O	-
fleurs	O	O	-
,	O	O	-
et	O	O	-
sa	O	O	-
cheminée	O	O	-
tout	O	O	-
encombrée	O	O	-
de	O	O	-
photographies	O	O	-
?	O	O	-
Ici	O	O	-
c'	O	O	-
était	O	O	-

papier	O	O	-
à	O	O	-
grosses	O	O	-
fleurs	O	O	-
,	O	O	-
et	O	O	-
sa	O	O	-
cheminée	O	O	-
tout	O	O	-
encombrée	O	O	-
de	O	O	-
photographies	O	O	-
?	O	O	-
Ici	O	O	-
c'	O	O	-
était	O	O	-
une	O	O	-
longue	O	O	-
salle	O	O	-
aux	O	O	-
murs	O	O	-
blancs	O	O	-
,	O	O	-
où	O	O	-
s'	O	O	-
alignaient	O	O	-
deux	O	O	-
rangées	O	O	-
de	O	O	-
petits	O	O	-
lits	O	O	-
et	O	O	-

une	O	O	-
longue	O	O	-
salle	O	O	-
aux	O	O	-
murs	O	O	-
blancs	O	O	-
,	O	O	-
où	O	O	-
s'	O	O	-
alignaient	O	O	-
deux	O	O	-
rangées	O	O	-
de	O	O	-
petits	O	O	-
lits	O	O	-
et	O	O	-
où	O	O	-
s'	O	O	-
ouvraient	O	O	-
de	O	O	-
hautes	O	O	-
et	O	O	-
larges	O	O	-
fenêtres	O	O	-
laissant	O	O	-
voir	O	O	-
de	O	O	-
grands	O	O	-
carrés	O	O	-
de	O	O	-
ciel	O	O	-
bleu	O	O	-

où	O	O	-
s'	O	O	-
ouvraient	O	O	-
de	O	O	-
hautes	O	O	-
et	O	O	-
larges	O	O	-
fenêtres	O	O	-
laissant	O	O	-
voir	O	O	-
de	O	O	-
grands	O	O	-
carrés	O	O	-
de	O	O	-
ciel	O	O	-
bleu	O	O	-
.	O	O	-
J'	O	O	-
abaissai	B-EVENT	O	19
de	I-EVENT	O	-
nouveau	I-EVENT	O	-
les	I-EVENT	O	-
paupières	I-EVENT	O	-
,	O	O	-
espérant	O	O	-
que	O	O	-
tout	O	O	-
cela	O	O	-
disparaîtrait	O	O	-
et	O	O	-
que	O	O	-
j'	O	O	-

.	O	O	-
J'	O	O	-
abaissai	B-EVENT	O	3
de	I-EVENT	O	-
nouveau	I-EVENT	O	-
les	I-EVENT	O	-
paupières	I-EVENT	O	-
,	O	O	-
espérant	O	O	-
que	O	O	-
tout	O	O	-
cela	O	O	-
disparaîtrait	O	O	-
et	O	O	-
que	O	O	-
j'	O	O	-
allais	O	O	-
me	O	O	-
retrouver	O	O	-
chez	O	O	-
mes	O	O	-
parents	O	O	-
,	O	O	-
dans	O	O	-
la	O	O	-
pièce	O	O	-
un	O	O	-
peu	O	O	-
sombre	O	O	-
où	O	O	-
étaient	O	O	-
les	O	O	-

allais	O	O	-
me	O	O	-
retrouver	O	O	-
chez	O	O	-
mes	O	O	-
parents	O	O	-
,	O	O	-
dans	O	O	-
la	O	O	-
pièce	O	O	-
un	O	O	-
peu	O	O	-
sombre	O	O	-
où	O	O	-
étaient	O	O	-
les	O	O	-
lits	O	O	-
de	O	O	-
mes	O	O	-
frères	O	O	-
et	O	O	-
sœurs	O	O	-
,	O	O	-
et	O	O	-
dans	O	O	-
tous	O	O	-
les	O	O	-
coins	O	O	-
,	O	O	-
entassés	O	O	-
pêle	O	O	-
-	O	O	-

lits	O	O	-
de	O	O	-
mes	O	O	-
frères	O	O	-
et	O	O	-
sœurs	O	O	-
,	O	O	-
et	O	O	-
dans	O	O	-
tous	O	O	-
les	O	O	-
coins	O	O	-
,	O	O	-
entassés	O	O	-
pêle	O	O	-
-	O	O	-
mêle	O	O	-
,	O	O	-
des	O	O	-
jouets	O	O	-
de	O	O	-
toutes	O	O	-
sortes	O	O	-
et	O	O	-
de	O	O	-
toute	O	O	-
couleur	O	O	-
.	O	O	-
Pour	O	O	-
m'	O	O	-
assurer	O	O	-
que	O	O	-

mêle	O	O	-
,	O	O	-
des	O	O	-
jouets	O	O	-
de	O	O	-
toutes	O	O	-
sortes	O	O	-
et	O	O	-
de	O	O	-
toute	O	O	-
couleur	O	O	-
.	O	O	-
Pour	O	O	-
m'	O	O	-
assurer	O	O	-
que	O	O	-
j'	O	O	-
étais	O	O	-
bien	O	O	-
éveillée	O	O	-
,	O	O	-
je	O	O	-
cherchai	B-EVENT	O	23
à	I-EVENT	O	-
reconnaître	I-EVENT	O	-
les	O	O	-
bruits	O	O	-
.	O	O	-
Il	O	O	-
ne	O	O	-
s'	O	O	-
en	O	O	-

j'	O	O	-
étais	O	O	-
bien	O	O	-
éveillée	O	O	-
,	O	O	-
je	O	O	-
cherchai	B-EVENT	O	7
à	I-EVENT	O	-
reconnaître	I-EVENT	O	-
les	O	O	-
bruits	O	O	-
.	O	O	-
Il	O	O	-
ne	O	O	-
s'	O	O	-
en	O	O	-
faisait	O	O	-
guère	O	O	-
.	O	O	-
Seul	O	O	-
,	O	O	-
un	O	O	-
peu	O	O	-
en	O	O	-
arrière	O	O	-
de	O	O	-
moi	O	O	-
,	O	O	-
un	O	O	-
homme	O	O	-
parlait	B-EVENT	O	7
à	I-EVENT	O	-

faisait	O	O	-
guère	O	O	-
.	O	O	-
Seul	O	O	-
,	O	O	-
un	O	O	-
peu	O	O	-
en	O	O	-
arrière	O	O	-
de	O	O	-
moi	O	O	-
,	O	O	-
un	O	O	-
homme	O	O	-
parlait	B-EVENT	O	15
à	I-EVENT	O	-
voix	I-EVENT	O	-
basse	I-EVENT	O	-
,	O	O	-
et	O	O	-
malgré	O	O	-
toute	O	O	-
mon	O	O	-
attention	O	O	-
,	O	O	-
il	O	O	-
me	B-EVENT	O	15
fut	I-EVENT	O	-
impossible	I-EVENT	O	-
de	I-EVENT	O	-
distinguer	I-EVENT	O	-
la	O	O	-

voix	I-EVENT	O	-
basse	I-EVENT	O	-
,	O	O	-
et	O	O	-
malgré	O	O	-
toute	O	O	-
mon	O	O	-
attention	O	O	-
,	O	O	-
il	O	O	-
me	B-EVENT	O	11
fut	I-EVENT	O	-
impossible	I-EVENT	O	-
de	I-EVENT	O	-
distinguer	I-EVENT	O	-
la	O	O	-
moindre	O	O	-
de	O	O	-
ses	O	O	-
paroles	B-EVENT	O	11
.	O	O	-
Je	O	O	-
comprenais	O	O	-
pourtant	O	O	-
,	O	O	-
à	O	O	-
la	O	O	-
façon	O	O	-
dont	O	O	-
il	O	O	-
appuyait	O	O	-
sur	O	O	-

moindre	O	O	-
de	O	O	-
ses	O	O	-
paroles	B-EVENT	O	4
.	O	O	-
Je	O	O	-
comprenais	O	O	-
pourtant	O	O	-
,	O	O	-
à	O	O	-
la	O	O	-
façon	O	O	-
dont	O	O	-
il	O	O	-
appuyait	O	O	-
sur	O	O	-
les	O	O	-
mots	O	O	-
qu'	O	O	-
il	O	O	-
donnait	B-EVENT	O	4
des	O	O	-
indications	O	O	-
précises	O	O	-
,	O	O	-
et	O	O	-
faisait	B-EVENT	O	4
des	I-EVENT	O	-
recommandations	I-EVENT	O	-
très	O	O	-
importantes	O	O	-
.	O	O	-

les	O	O	-
mots	O	O	-
qu'	O	O	-
il	O	O	-
donnait	B-EVENT	O	5
des	O	O	-
indications	O	O	-
précises	O	O	-
,	O	O	-
et	O	O	-
faisait	B-EVENT	O	5
des	I-EVENT	O	-
recommandations	I-EVENT	O	-
très	O	O	-
importantes	O	O	-
.	O	O	-
Lorsqu'	O	O	-
il	O	O	-
se	B-EVENT	O	5
tut	I-EVENT	O	-
,	O	O	-
une	O	O	-
autre	O	O	-
voix	B-EVENT	O	5
se	B-EVENT	O	5
fit	I-EVENT	O	-
entendre	I-EVENT	O	-
.	O	O	-
Celle	O	O	-
-	O	O	-
là	O	O	-
!	O	O	-

Lorsqu'	O	O	-
il	O	O	-
se	B-EVENT	O	3
tut	I-EVENT	O	-
,	O	O	-
une	O	O	-
autre	O	O	-
voix	B-EVENT	O	3
se	B-EVENT	O	3
fit	I-EVENT	O	-
entendre	I-EVENT	O	-
.	O	O	-
Celle	O	O	-
-	O	O	-
là	O	O	-
!	O	O	-
je	O	O	-
la	O	O	-
reconnus	B-EVENT	O	3
aussitôt	O	O	-
quoiqu'	O	O	-
elle	O	O	-
fût	O	O	-
plus	O	O	-
assourdie	O	O	-
encore	O	O	-
.	O	O	-
C'	O	O	-
était	O	O	-
mon	O	O	-
cher	O	O	-
papa	O	O	-

je	O	O	-
la	O	O	-
reconnus	B-EVENT	O	3
aussitôt	O	O	-
quoiqu'	O	O	-
elle	O	O	-
fût	O	O	-
plus	O	O	-
assourdie	O	O	-
encore	O	O	-
.	O	O	-
C'	O	O	-
était	O	O	-
mon	O	O	-
cher	O	O	-
papa	O	O	-
qui	O	O	-
parlait	B-EVENT	O	3
,	O	O	-
et	O	O	-
dans	O	O	-
ma	O	O	-
joie	O	O	-
de	O	O	-
le	O	O	-
savoir	O	O	-
là	O	O	-
,	O	O	-
je	O	O	-
fis	O	O	-
un	O	O	-
brusque	O	O	-

qui	O	O	-
parlait	B-EVENT	O	2
,	O	O	-
et	O	O	-
dans	O	O	-
ma	O	O	-
joie	O	O	-
de	O	O	-
le	O	O	-
savoir	O	O	-
là	O	O	-
,	O	O	-
je	O	O	-
fis	O	O	-
un	O	O	-
brusque	O	O	-
mouvement	O	O	-
pour	O	O	-
me	O	O	-
tourner	O	O	-
vers	O	O	-
lui	O	O	-
,	O	O	-
mais	O	O	-
au	O	O	-
même	O	O	-
instant	O	O	-
,	O	O	-
je	O	O	-
ressentis	O	O	-
dans	O	O	-
la	O	O	-

mouvement	O	O	-
pour	O	O	-
me	O	O	-
tourner	O	O	-
vers	O	O	-
lui	O	O	-
,	O	O	-
mais	O	O	-
au	O	O	-
même	O	O	-
instant	O	O	-
,	O	O	-
je	O	O	-
ressentis	O	O	-
dans	O	O	-
la	O	O	-
hanche	O	O	-
une	O	O	-
douleur	O	O	-
qui	O	O	-
m'	O	O	-
arracha	O	O	-
un	O	O	-
cri	O	O	-
aigu	O	O	-
et	O	O	-
m'	O	O	-
obligea	O	O	-
de	O	O	-
rester	O	O	-
immobile	O	O	-
.	O	O	-

hanche	O	O	-
une	O	O	-
douleur	O	O	-
qui	O	O	-
m'	O	O	-
arracha	O	O	-
un	O	O	-
cri	O	O	-
aigu	O	O	-
et	O	O	-
m'	O	O	-
obligea	O	O	-
de	O	O	-
rester	O	O	-
immobile	O	O	-
.	O	O	-
La	O	O	-
souffrance	B-EVENT	O	18
qui	O	O	-
réveillait	B-EVENT	O	18
si	O	O	-
brutalement	O	O	-
mon	O	O	-
corps	B-EVENT	O	18
réveillait	O	O	-
avec	O	O	-
la	O	O	-
même	O	O	-
brutalité	O	O	-
ma	O	O	-
mémoire	B-EVENT	O	18
.	O	O	-

La	O	O	-
souffrance	B-EVENT	O	2
qui	O	O	-
réveillait	B-EVENT	O	2
si	O	O	-
brutalement	O	O	-
mon	O	O	-
corps	B-EVENT	O	2
réveillait	O	O	-
avec	O	O	-
la	O	O	-
même	O	O	-
brutalité	O	O	-
ma	O	O	-
mémoire	B-EVENT	O	2
.	O	O	-
Toute	O	O	-
la	O	O	-
clarté	O	O	-
de	O	O	-
la	O	O	-
salle	O	O	-
sembla	O	O	-
entrer	O	O	-
d'	O	O	-
un	O	O	-
coup	O	O	-
dans	O	O	-
mon	O	O	-
cerveau	O	O	-
pour	O	O	-
mieux	O	O	-

Toute	O	O	-
la	O	O	-
clarté	O	O	-
de	O	O	-
la	O	O	-
salle	O	O	-
sembla	O	O	-
entrer	O	O	-
d'	O	O	-
un	O	O	-
coup	O	O	-
dans	O	O	-
mon	O	O	-
cerveau	O	O	-
pour	O	O	-
mieux	O	O	-
éclairer	O	O	-
l'	O	O	-
épouvantable	B-EVENT	O	19
scène	B-EVENT	O	19
qui	O	O	-
avait	B-EVENT	O	19
eu	I-EVENT	O	-
lieu	I-EVENT	O	-
chez	O	O	-
nous	O	O	-
quelques	O	O	-
heures	O	O	-
plus	O	O	-
tôt	O	O	-
.	O	O	-
Je	O	O	-

éclairer	O	O	-
l'	O	O	-
épouvantable	B-EVENT	O	3
scène	B-EVENT	O	3
qui	O	O	-
avait	B-EVENT	O	3
eu	I-EVENT	O	-
lieu	I-EVENT	O	-
chez	O	O	-
nous	O	O	-
quelques	O	O	-
heures	O	O	-
plus	O	O	-
tôt	O	O	-
.	O	O	-
Je	O	O	-
revis	B-EVENT	O	3
mon	I-EVENT	O	-
père	I-EVENT	O	-
les	I-EVENT	O	-
deux	I-EVENT	O	-
poings	I-EVENT	O	-
levés	I-EVENT	O	-
,	O	O	-
et	O	O	-
ma	O	O	-
mère	O	O	-
dressée	O	O	-
en	O	O	-
face	O	O	-
de	O	O	-
lui	O	O	-

revis	B-EVENT	O	1
mon	I-EVENT	O	-
père	I-EVENT	O	-
les	I-EVENT	O	-
deux	I-EVENT	O	-
poings	I-EVENT	O	-
levés	I-EVENT	O	-
,	O	O	-
et	O	O	-
ma	O	O	-
mère	O	O	-
dressée	O	O	-
en	O	O	-
face	O	O	-
de	O	O	-
lui	O	O	-
comme	O	O	-
la	O	O	-
plus	O	O	-
méchante	O	O	-
des	O	O	-
femmes	O	O	-
.	O	O	-
Je	O	O	-
revis	B-EVENT	O	1
mon	I-EVENT	O	-
frère	I-EVENT	O	-
,	O	O	-
le	O	O	-
doux	O	O	-
Firmin	O	O	-
,	O	O	-

comme	O	O	-
la	O	O	-
plus	O	O	-
méchante	O	O	-
des	O	O	-
femmes	O	O	-
.	O	O	-
Je	O	O	-
revis	B-EVENT	O	9
mon	I-EVENT	O	-
frère	I-EVENT	O	-
,	O	O	-
le	O	O	-
doux	O	O	-
Firmin	O	O	-
,	O	O	-
pâle	O	O	-
et	O	O	-
comme	O	O	-
pétrifié	O	O	-
,	O	O	-
tendant	B-EVENT	O	9
vers	I-EVENT	O	-
eux	I-EVENT	O	-
ses	I-EVENT	O	-
mains	I-EVENT	O	-
frêles	O	O	-
.	O	O	-
Je	O	O	-
revis	B-EVENT	O	9
Angèle	I-EVENT	O	-
,	O	O	-

pâle	O	O	-
et	O	O	-
comme	O	O	-
pétrifié	O	O	-
,	O	O	-
tendant	B-EVENT	O	6
vers	I-EVENT	O	-
eux	I-EVENT	O	-
ses	I-EVENT	O	-
mains	I-EVENT	O	-
frêles	O	O	-
.	O	O	-
Je	O	O	-
revis	B-EVENT	O	6
Angèle	I-EVENT	O	-
,	O	O	-
ma	O	O	-
sœur	O	O	-
,	O	O	-
agenouillée	B-EVENT	O	6
et	O	O	-
demandant	O	O	-
du	O	O	-
secours	O	O	-
à	O	O	-
Dieu	O	O	-
,	O	O	-
et	O	O	-
j'	O	O	-
entendis	B-EVENT	O	6
les	I-EVENT	O	-
cris	I-EVENT	O	-

ma	O	O	-
sœur	O	O	-
,	O	O	-
agenouillée	B-EVENT	O	4
et	O	O	-
demandant	O	O	-
du	O	O	-
secours	O	O	-
à	O	O	-
Dieu	O	O	-
,	O	O	-
et	O	O	-
j'	O	O	-
entendis	B-EVENT	O	4
les	I-EVENT	O	-
cris	I-EVENT	O	-
terrifiés	I-EVENT	O	-
de	O	O	-
Nicole	O	O	-
et	O	O	-
Nicolas	O	O	-
,	O	O	-
les	O	O	-
deux	O	O	-
jumeaux	O	O	-
.	O	O	-
Puis	O	O	-
je	O	O	-
me	B-EVENT	O	4
revis	I-EVENT	O	-
moi	I-EVENT	O	-
-	I-EVENT	O	-

terrifiés	I-EVENT	O	-
de	O	O	-
Nicole	O	O	-
et	O	O	-
Nicolas	O	O	-
,	O	O	-
les	O	O	-
deux	O	O	-
jumeaux	O	O	-
.	O	O	-
Puis	O	O	-
je	O	O	-
me	B-EVENT	O	13
revis	I-EVENT	O	-
moi	I-EVENT	O	-
-	I-EVENT	O	-
même	I-EVENT	O	-
lancée	I-EVENT	O	-
entre	I-EVENT	O	-
mes	I-EVENT	O	-
parents	I-EVENT	O	-
pour	O	O	-
les	O	O	-
séparer	O	O	-
,	O	O	-
et	O	O	-
je	O	O	-
crus	B-EVENT	O	13
sentir	I-EVENT	O	-
de	I-EVENT	O	-
nouveau	I-EVENT	O	-
le	I-EVENT	O	-

même	I-EVENT	O	-
lancée	I-EVENT	O	-
entre	I-EVENT	O	-
mes	I-EVENT	O	-
parents	I-EVENT	O	-
pour	O	O	-
les	O	O	-
séparer	O	O	-
,	O	O	-
et	O	O	-
je	O	O	-
crus	B-EVENT	O	12
sentir	I-EVENT	O	-
de	I-EVENT	O	-
nouveau	I-EVENT	O	-
le	I-EVENT	O	-
choc	I-EVENT	O	-
qui	O	O	-
m'	B-EVENT	O	12
avait	I-EVENT	O	-
jetée	I-EVENT	O	-
à	I-EVENT	O	-
terre	I-EVENT	O	-
ainsi	O	O	-
que	O	O	-
le	O	O	-
poids	O	O	-
énorme	O	O	-
de	O	O	-
deux	O	O	-
créatures	O	O	-
en	O	O	-

choc	I-EVENT	O	-
qui	O	O	-
m'	B-EVENT	O	3
avait	I-EVENT	O	-
jetée	I-EVENT	O	-
à	I-EVENT	O	-
terre	I-EVENT	O	-
ainsi	O	O	-
que	O	O	-
le	O	O	-
poids	O	O	-
énorme	O	O	-
de	O	O	-
deux	O	O	-
créatures	O	O	-
en	O	O	-
furie	O	O	-
que	O	O	-
ma	O	O	-
chute	B-EVENT	O	3
avait	O	O	-
entraînées	O	O	-
et	O	O	-
qui	O	O	-
s'	O	O	-
étaient	O	O	-
abattues	O	O	-
ensemble	O	O	-
sur	O	O	-
moi	O	O	-
.	O	O	-
De	O	O	-

furie	O	O	-
que	O	O	-
ma	O	O	-
chute	B-EVENT	O	4
avait	O	O	-
entraînées	O	O	-
et	O	O	-
qui	O	O	-
s'	O	O	-
étaient	O	O	-
abattues	O	O	-
ensemble	O	O	-
sur	O	O	-
moi	O	O	-
.	O	O	-
De	O	O	-
ce	O	O	-
qui	O	O	-
s'	O	O	-
était	O	O	-
passé	O	O	-
ensuite	O	O	-
je	O	O	-
ne	O	O	-
savais	O	O	-
rien	O	O	-
.	O	O	-
Je	O	O	-
me	O	O	-
souvenais	O	O	-
seulement	O	O	-
des	O	O	-

ce	O	O	-
qui	O	O	-
s'	O	O	-
était	O	O	-
passé	O	O	-
ensuite	O	O	-
je	O	O	-
ne	O	O	-
savais	O	O	-
rien	O	O	-
.	O	O	-
Je	O	O	-
me	O	O	-
souvenais	O	O	-
seulement	O	O	-
des	O	O	-
cahots	B-EVENT	O	17
du	O	O	-
fiacre	B-EVENT	O	17
qui	O	O	-
m'	B-EVENT	O	17
avait	I-EVENT	O	-
amenée	I-EVENT	O	-
à	I-EVENT	O	-
l'	I-EVENT	O	-
hôpital	I-EVENT	O	-
,	O	O	-
et	O	O	-
de	O	O	-
la	O	O	-
question	B-EVENT	O	17
directe	O	O	-

cahots	B-EVENT	O	1
du	O	O	-
fiacre	B-EVENT	O	1
qui	O	O	-
m'	B-EVENT	O	1
avait	I-EVENT	O	-
amenée	I-EVENT	O	-
à	I-EVENT	O	-
l'	I-EVENT	O	-
hôpital	I-EVENT	O	-
,	O	O	-
et	O	O	-
de	O	O	-
la	O	O	-
question	B-EVENT	O	1
directe	O	O	-
du	O	O	-
médecin	B-EVENT	O	1
au	O	O	-
vieux	O	O	-
cocher	O	O	-
:	O	O	-
«	O	O	-
C'	O	O	-
est	O	O	-
votre	O	O	-
voiture	O	O	-
qui	O	O	-
lui	O	O	-
a	O	O	-
passé	O	O	-
sur	O	O	-

du	O	O	-
médecin	B-EVENT	O	2
au	O	O	-
vieux	O	O	-
cocher	O	O	-
:	O	O	-
«	O	O	-
C'	O	O	-
est	O	O	-
votre	O	O	-
voiture	O	O	-
qui	O	O	-
lui	O	O	-
a	O	O	-
passé	O	O	-
sur	O	O	-
le	O	O	-
corps	O	O	-
?	O	O	-
Le	O	O	-
même	O	O	-
médecin	B-EVENT	O	2
,	O	O	-
penché	O	O	-
à	O	O	-
présent	O	O	-
sur	O	O	-
moi	O	O	-
me	O	O	-
demandait	B-EVENT	O	2
:	O	O	-
—	O	O	-

le	O	O	-
corps	O	O	-
?	O	O	-
Le	O	O	-
même	O	O	-
médecin	B-EVENT	O	6
,	O	O	-
penché	O	O	-
à	O	O	-
présent	O	O	-
sur	O	O	-
moi	O	O	-
me	O	O	-
demandait	B-EVENT	O	6
:	O	O	-
—	O	O	-
Souffrez	O	O	-
-	O	O	-
vous	O	O	-
beaucoup	O	O	-
,	O	O	-
mon	O	O	-
enfant	O	O	-
?	O	O	-
Je	O	O	-
ne	B-EVENT	O	6
répondis	I-EVENT	O	-
pas	I-EVENT	O	-
.	O	O	-
J'	O	O	-
écoutais	B-EVENT	O	6
le	I-EVENT	O	-

Souffrez	O	O	-
-	O	O	-
vous	O	O	-
beaucoup	O	O	-
,	O	O	-
mon	O	O	-
enfant	O	O	-
?	O	O	-
Je	O	O	-
ne	B-EVENT	O	10
répondis	I-EVENT	O	-
pas	I-EVENT	O	-
.	O	O	-
J'	O	O	-
écoutais	B-EVENT	O	10
le	I-EVENT	O	-
pas	I-EVENT	O	-
glissé	O	O	-
de	O	O	-
deux	O	O	-
personnes	O	O	-
qui	O	O	-
cherchaient	B-EVENT	O	10
à	I-EVENT	O	-
s'	I-EVENT	O	-
éloigner	I-EVENT	O	-
sans	O	O	-
bruit	O	O	-
.	O	O	-
J'	O	O	-
étais	O	O	-
sûre	O	O	-

pas	I-EVENT	O	-
glissé	O	O	-
de	O	O	-
deux	O	O	-
personnes	O	O	-
qui	O	O	-
cherchaient	B-EVENT	O	7
à	I-EVENT	O	-
s'	I-EVENT	O	-
éloigner	I-EVENT	O	-
sans	O	O	-
bruit	O	O	-
.	O	O	-
J'	O	O	-
étais	O	O	-
sûre	O	O	-
que	O	O	-
c'	O	O	-
étaient	O	O	-
mon	O	O	-
père	O	O	-
et	O	O	-
ma	O	O	-
mère	O	O	-
qui	O	O	-
s'	B-EVENT	O	7
en	I-EVENT	O	-
allaient	I-EVENT	O	-
ainsi	O	O	-
,	O	O	-
et	O	O	-
malgré	O	O	-

que	O	O	-
c'	O	O	-
étaient	O	O	-
mon	O	O	-
père	O	O	-
et	O	O	-
ma	O	O	-
mère	O	O	-
qui	O	O	-
s'	B-EVENT	O	10
en	I-EVENT	O	-
allaient	I-EVENT	O	-
ainsi	O	O	-
,	O	O	-
et	O	O	-
malgré	O	O	-
la	O	O	-
douleur	B-EVENT	O	10
de	I-EVENT	O	-
ma	I-EVENT	O	-
hanche	I-EVENT	O	-
,	O	O	-
je	O	O	-
voulus	O	O	-
me	O	O	-
dresser	O	O	-
pour	O	O	-
les	O	O	-
appeler	O	O	-
,	O	O	-
mais	O	O	-
le	O	O	-

la	O	O	-
douleur	B-EVENT	O	2
de	I-EVENT	O	-
ma	I-EVENT	O	-
hanche	I-EVENT	O	-
,	O	O	-
je	O	O	-
voulus	O	O	-
me	O	O	-
dresser	O	O	-
pour	O	O	-
les	O	O	-
appeler	O	O	-
,	O	O	-
mais	O	O	-
le	O	O	-
médecin	O	O	-
appuya	B-EVENT	O	2
des	I-EVENT	O	-
deux	I-EVENT	O	-
mains	I-EVENT	O	-
sur	I-EVENT	O	-
ma	I-EVENT	O	-
poitrine	I-EVENT	O	-
,	O	O	-
en	B-EVENT	O	2
disant	I-EVENT	O	-
:	O	O	-
—	O	O	-
Il	O	O	-
ne	O	O	-
faut	O	O	-

médecin	O	O	-
appuya	B-EVENT	O	2
des	I-EVENT	O	-
deux	I-EVENT	O	-
mains	I-EVENT	O	-
sur	I-EVENT	O	-
ma	I-EVENT	O	-
poitrine	I-EVENT	O	-
,	O	O	-
en	B-EVENT	O	2
disant	I-EVENT	O	-
:	O	O	-
—	O	O	-
Il	O	O	-
ne	O	O	-
