Rosalie	O	-
de	O	-
Constant	O	-
,	O	-
sa	O	-
famille	O	-
et	O	-
ses	O	-
amis	O	-
Nous	O	-
aurions	O	-
pu	O	-
commencer	O	-
,	O	-
selon	O	-
l'	O	-
usage	O	-
,	O	-
cette	O	-
biographie	O	-
trois	O	-
ou	O	-
quatre	O	-
cents	O	-
ans	O	-
avant	O	-
la	O	-
naissance	O	-
de	O	-
notre	O	-
héroïne	O	-
,	O	-

usage	O	-
,	O	-
cette	O	-
biographie	O	-
trois	O	-
ou	O	-
quatre	O	-
cents	O	-
ans	O	-
avant	O	-
la	O	-
naissance	O	-
de	O	-
notre	O	-
héroïne	O	-
,	O	-
parler	O	-
des	O	-
chevaliers	O	-
de	O	-
St	O	-
-	O	-
Jean	O	-
de	O	-
Jérusalem	O	-
,	O	-
des	O	-
chefs	O	-
d'	O	-
escadre	O	-
,	O	-
des	O	-

parler	O	-
des	O	-
chevaliers	O	-
de	O	-
St	O	-
-	O	-
Jean	O	-
de	O	-
Jérusalem	O	-
,	O	-
des	O	-
chefs	O	-
d'	O	-
escadre	O	-
,	O	-
des	O	-
compagnons	O	-
de	O	-
Charles	O	-
Quint	O	-
,	O	-
qui	O	-
furent	O	-
ses	O	-
ancêtres	O	-
paternels	O	-
.	O	-
Rosalie	O	-
elle	O	-
-	O	-
même	O	-
,	O	-

compagnons	O	-
de	O	-
Charles	O	-
Quint	O	-
,	O	-
qui	O	-
furent	O	-
ses	O	-
ancêtres	O	-
paternels	O	-
.	O	-
Rosalie	O	-
elle	O	-
-	O	-
même	O	-
,	O	-
dans	O	-
son	O	-
journal	O	-
,	O	-
nous	O	-
défile	O	-
avec	O	-
un	O	-
certain	O	-
orgueil	O	-
une	O	-
longue	O	-
lignée	O	-
d'	O	-
aïeux	O	-
,	O	-

dans	O	-
son	O	-
journal	O	-
,	O	-
nous	O	-
défile	O	-
avec	O	-
un	O	-
certain	O	-
orgueil	O	-
une	O	-
longue	O	-
lignée	O	-
d'	O	-
aïeux	O	-
,	O	-
tous	O	-
valeureux	O	-
,	O	-
preux	O	-
et	O	-
héroïques	O	-
;	O	-
mais	O	-
,	O	-
si	O	-
vous	O	-
le	O	-
voulez	O	-
bien	O	-
,	O	-
nous	O	-

tous	O	-
valeureux	O	-
,	O	-
preux	O	-
et	O	-
héroïques	O	-
;	O	-
mais	O	-
,	O	-
si	O	-
vous	O	-
le	O	-
voulez	O	-
bien	O	-
,	O	-
nous	O	-
ne	O	-
remonterons	O	-
pas	O	-
si	O	-
haut	O	-
.	O	-
La	O	-
mère	O	-
de	O	-
Rosalie	O	-
était	O	-
cette	O	-
Charlotte	O	-
Pictet	O	-
à	O	-
laquelle	O	-

ne	O	-
remonterons	O	-
pas	O	-
si	O	-
haut	O	-
.	O	-
La	O	-
mère	O	-
de	O	-
Rosalie	O	-
était	O	-
cette	O	-
Charlotte	O	-
Pictet	O	-
à	O	-
laquelle	O	-
M	O	-
.	O	-
Lucien	O	-
Perey	O	-
a	O	-
emprunté	O	-
bien	O	-
des	O	-
lettres	O	-
dans	O	-
sa	O	-
Vie	O	-
intime	O	-
de	O	-
Voltaire	O	-
.	O	-

M	O	-
.	O	-
Lucien	O	-
Perey	O	-
a	O	-
emprunté	O	-
bien	O	-
des	O	-
lettres	O	-
dans	O	-
sa	O	-
Vie	O	-
intime	O	-
de	O	-
Voltaire	O	-
.	O	-
Elle	O	-
habitait	O	-
avec	O	-
ses	O	-
parents	O	-
