Élisabeth	O	O	O
Seton	O	O	O
Il	O	O	O
y	O	O	O
a	O	O	O
déjà	O	O	O
quatre	B-TIME	O	O
-	I-TIME	O	O
vingts	I-TIME	O	O
ans	E-TIME	O	O
que	O	O	O
Madame	O	O	O
Seton	O	O	O
s'	O	O	O
est	O	O	O
éteinte	O	O	O
à	O	O	O
Emmetsburg	S-GPE	O	O
,	O	O	O
mais	O	O	O
,	O	O	O
loin	O	O	O
de	O	O	O
plonger	O	O	O
dans	O	O	O
l'	O	O	O
ombre	O	O	O
,	O	O	O
sa	O	O	O
mémoire	O	O	O
grandit	O	O	O
.	O	O	O

D'	O	O	O
après	O	O	O
quelques	O	O	O
journaux	O	O	O
,	O	O	O
les	O	B-PER	O
évêques	O	I-PER	O
des	B-GPE	I-PER	O
États	I-GPE	I-PER	O
-	I-GPE	I-PER	O
Unis	E-GPE	E-PER	O
songeraient	O	O	O
à	O	O	O
demander	O	O	O
la	O	O	O
canonisation	O	O	O
de	O	O	O
cette	O	O	O
illustre	O	O	O
convertie	O	O	O
.	O	O	O

On	O	O	O
a	O	O	O
même	O	O	O
annoncé	O	O	O
que	O	O	O
le	O	O	B-PER
président	O	O	I-PER
de	O	O	I-PER
l'	O	B-ORG	I-PER
Université	O	I-ORG	I-PER
de	O	I-ORG	I-PER
Niagara	S-GPE	E-ORG	E-PER
était	O	O	O
chargé	O	O	O
de	O	O	O
recueillir	O	O	O
les	O	O	O
preuves	O	O	O
de	O	O	O
l'	O	O	O
héroïcité	O	O	O
de	O	O	O
ses	O	O	O
vertus	O	O	O
.	O	O	O

Quoi	O	O	O
qu'	O	O	O
il	O	O	O
en	O	O	O
soit	O	O	O
,	O	O	O
Élisabeth	O	O	O
Seton	O	O	O
est	O	O	O
l'	O	O	O
une	O	O	O
des	O	B-PER	O
gloires	O	I-PER	O
de	O	I-PER	O
l'	B-GPE	I-PER	O
Amérique	E-GPE	E-PER	O
et	O	O	O
son	O	O	O
histoire	O	O	O
offre	O	O	O
un	O	O	O
