L'	B-TIME	O	O
aube	E-TIME	O	O
Dianzi	O	O	O
,	O	O	O
nell'	O	O	O
alba	O	O	O
che	O	O	O
precede	O	O	O
al	O	O	O
giorno	O	O	O
Quando	O	O	O
l'	O	O	O
anima	O	O	O
tua	O	O	O
dentro	O	O	O
dormia	O	O	O
.	O	O	O

.	O	O	O

.	O	O	O

PURG	O	O	O
.	O	O	O

IX	O	O	O
I	O	O	O
.	O	O	O

Come	O	O	O
,	O	O	O
quando	O	O	O
i	O	O	O
vapori	O	O	O
umidi	O	O	O
e	O	O	O
spessi	O	O	O
A	O	O	O
diradar	O	O	O
cominciansi	O	O	O
,	O	O	O
la	O	O	O
spera	O	O	O
Del	O	O	O
sol	O	O	O
debilemente	O	O	O
entra	O	O	O
per	O	O	O
essi	O	O	O
…	O	O	O
	O	O	O
PURG	O	O	O
.	O	O	O

XVII	O	O	O
.	O	O	O

Le	O	O	O
grondement	O	O	O
du	B-LOC	O	O
fleuve	E-LOC	O	O
monte	O	O	O
derrière	O	O	O
la	B-FAC	O	O
maison	E-FAC	O	O
.	O	O	O

La	O	O	O
pluie	O	O	O
bat	O	O	O
les	O	O	O
carreaux	O	O	O
depuis	O	O	O
le	O	B-TIME	O
commencement	O	I-TIME	O
du	B-TIME	I-TIME	O
jour	E-TIME	E-TIME	O
.	O	O	O

Une	O	O	O
buée	O	O	O
d'	O	O	O
eau	O	O	O
ruisselle	O	O	O
sur	O	O	O
la	O	O	O
vitre	O	O	O
au	O	O	O
coin	O	O	O
fêlé	O	O	O
.	O	O	O

Le	B-TIME	O	O
jour	I-TIME	O	O
jaunâtre	E-TIME	O	O
s'	O	O	O
éteint	O	O	O
.	O	O	O

Il	O	O	O
fait	O	O	O
tiède	O	O	O
et	O	O	O
fade	O	O	O
dans	O	O	O
la	B-FAC	O	O
chambre	E-FAC	O	O
.	O	O	O

Le	B-PER	O	O
nouveau	I-PER	O	O
-	I-PER	O	O
né	E-PER	O	O
s'	O	O	O
agite	O	O	O
dans	O	O	O
son	O	O	O
berceau	O	O	O
.	O	O	O

Bien	O	O	O
que	O	O	O
le	B-PER	O	O
vieux	E-PER	O	O
ait	O	O	O
laissé	O	O	O
,	O	O	O
pour	O	O	O
entrer	O	O	O
,	O	O	O
ses	O	O	O
sabots	O	O	O
à	O	O	O
la	O	O	O
porte	O	O	O
,	O	O	O
son	O	O	O
pas	O	O	O
a	O	O	O
fait	O	O	O
craquer	O	O	O
le	O	O	O
plancher	O	O	O
:	O	O	O
l'	B-PER	O	O
enfant	E-PER	O	O
commence	O	O	O
à	O	O	O
geindre	O	O	O
.	O	O	O

La	B-PER	O	O
mère	E-PER	O	O
se	O	O	O
penche	O	O	O
hors	O	O	O
de	O	O	O
son	O	O	O
lit	O	O	O
,	O	O	O
afin	O	O	O
de	O	O	O
le	O	O	O
rassurer	O	O	O
;	O	O	O
et	O	O	O
le	B-PER	O	O
grand	I-PER	O	O
-	I-PER	O	O
père	E-PER	O	O
allume	O	O	O
la	O	O	O
lampe	O	O	O
en	O	O	O
tâtonnant	O	O	O
,	O	O	O
pour	O	O	O
que	O	O	O
le	O	O	O
petit	O	O	O
n'	O	O	O
ait	O	O	O
pas	O	O	O
peur	O	O	O
de	O	O	O
la	B-TIME	O	O
nuit	E-TIME	O	O
.	O	O	O

La	O	O	O
flamme	O	O	O
éclaire	O	O	O
la	O	O	O
figure	O	O	O
rouge	O	O	O
du	B-PER	O	O
vieux	I-PER	O	O
Jean	I-PER	O	O
-	I-PER	O	O
Michel	E-PER	O	O
,	O	O	O
sa	O	O	O
barbe	O	O	O
blanche	O	O	O
et	O	O	O
rude	O	O	O
,	O	O	O
son	O	O	O
air	O	O	O
bourru	O	O	O
et	O	O	O
ses	O	O	O
yeux	O	O	O
vifs	O	O	O
.	O	O	O

Il	O	O	O
vient	O	O	O
près	O	O	O
du	O	O	O
berceau	O	O	O
.	O	O	O

Son	O	O	O
manteau	O	O	O
sent	O	O	O
le	O	O	O
mouillé	O	O	O
;	O	O	O
il	O	O	O
traîne	O	O	O
en	O	O	O
marchant	O	O	O
ses	O	O	O
gros	O	O	O
chaussons	O	O	O
bleus	O	O	O
.	O	O	O

Louisa	S-PER	O	O
lui	O	O	O
fait	O	O	O
signe	O	O	O
de	O	O	O
ne	O	O	O
pas	O	O	O
s'	O	O	O
approcher	O	O	O
.	O	O	O

Elle	O	O	O
est	O	O	O
d'	O	O	O
un	O	O	O
blond	O	O	O
presque	O	O	O
blanc	O	O	O
;	O	O	O
ses	O	O	O
traits	O	O	O
sont	O	O	O
tirés	O	O	O
;	O	O	O
sa	O	O	O
douce	O	O	O
figure	O	O	O
mouton	O	O	O
est	O	O	O
marquée	O	O	O
de	O	O	O
taches	O	O	O
de	O	O	O
rousseur	O	O	O
;	O	O	O
elle	O	O	O
a	O	O	O
des	O	O	O
lèvres	O	O	O
pâles	O	O	O
et	O	O	O
grosses	O	O	O
,	O	O	O
qui	O	O	O
ne	O	O	O
parviennent	O	O	O
pas	O	O	O
à	O	O	O
se	O	O	O
rejoindre	O	O	O
et	O	O	O
qui	O	O	O
sourient	O	O	O
avec	O	O	O
timidité	O	O	O
;	O	O	O
elle	O	O	O
couve	O	O	O
l'	B-PER	O	O
enfant	E-PER	O	O
des	O	O	O
yeux	O	O	O
–	O	O	O
	O	O	O
des	O	O	O
yeux	O	O	O
très	O	O	O
bleus	O	O	O
,	O	O	O
très	O	O	O
vagues	O	O	O
,	O	O	O
où	O	O	O
la	O	O	O
prunelle	O	O	O
est	O	O	O
un	O	O	O
point	O	O	O
tout	O	O	O
petit	O	O	O
,	O	O	O
mais	O	O	O
infiniment	O	O	O
tendre	O	O	O
.	O	O	O

L'	B-PER	O	O
enfant	E-PER	O	O
s'	O	O	O
éveille	O	O	O
et	O	O	O
pleure	S-PER	O	O
.	O	O	O

Son	O	O	O
regard	O	O	O
trouble	O	O	O
s'	O	O	O
agite	O	O	O
.	O	O	O

Quelle	O	O	O
épouvante	O	O	O
!	O	O	O
Les	O	O	O
ténèbres	O	O	O
,	O	O	O
l'	O	O	O
éclat	O	O	O
brutal	O	O	O
de	O	O	O
la	O	O	O
lampe	O	O	O
,	O	O	O
les	O	O	O
hallucinations	O	O	O
d'	O	O	O
un	O	O	O
cerveau	O	O	O
à	O	O	O
peine	O	O	O
dégagé	O	O	O
du	O	O	O
chaos	O	O	O
,	O	O	O
la	B-TIME	O	O
nuit	I-TIME	O	O
étouffante	I-TIME	O	O
et	I-TIME	O	O
grouillante	E-TIME	O	O
qui	O	O	O
l'	O	O	O
entoure	O	O	O
,	O	O	O
l'	O	O	O
ombre	O	O	O
sans	O	O	O
fond	O	O	O
d'	O	O	O
où	O	O	O
se	O	O	O
détachent	O	O	O
,	O	O	O
comme	O	O	O
des	O	O	O
jets	O	O	O
aveuglants	O	O	O
de	O	O	O
lumière	O	O	O
,	O	O	O
des	O	O	O
sensations	O	O	O
aiguës	O	O	O
,	O	O	O
des	O	O	O
douleurs	O	O	O
,	O	O	O
des	O	O	O
fantômes	O	O	O
:	O	O	O
ces	O	O	O
figures	O	O	O
énormes	O	O	O
qui	O	O	O
se	O	O	O
penchent	O	O	O
sur	O	O	O
lui	O	O	O
,	O	O	O
ces	O	O	O
yeux	O	O	O
qui	O	O	O
le	O	O	O
pénètrent	O	O	O
,	O	O	O
qui	O	O	O
s'	O	O	O
enfoncent	O	O	O
en	O	O	O
lui	O	O	O
,	O	O	O
et	O	O	O
qu'	O	O	O
il	O	O	O
ne	O	O	O
comprend	O	O	O
pas	O	O	O
!	O	O	O
…	O	O	O
	O	O	O
Il	S-PER	O	O
n'	O	O	O
a	O	O	O
pas	O	O	O
la	O	O	O
force	O	O	O
de	O	O	O
crier	O	O	O
;	O	O	O
la	O	O	O
terreur	O	O	O
le	O	O	O
cloue	O	O	O
immobile	O	O	O
,	O	O	O
les	O	O	O
yeux	O	O	O
,	O	O	O
la	O	O	O
bouche	O	O	O
ouverts	O	O	O
,	O	O	O
soufflant	O	O	O
du	O	O	O
fond	O	O	O
de	O	O	O
la	O	O	O
gorge	O	O	O
.	O	O	O

Sa	O	O	O
grosse	O	O	O
tête	O	O	O
boursouflée	O	O	O
se	O	O	O
plisse	O	O	O
de	O	O	O
grimaces	O	O	O
lamentables	O	O	O
et	O	O	O
grotesques	O	O	O
;	O	O	O
la	O	O	O
peau	O	O	O
de	O	O	O
sa	O	O	O
figure	O	O	O
et	O	O	O
de	O	O	O
ses	O	O	O
mains	O	O	O
est	O	O	O
brune	O	O	O
,	O	O	O
violacée	O	O	O
,	O	O	O
avec	O	O	O
des	O	O	O
taches	O	O	O
jaunâtres	O	O	O
…	O	O	O
–	O	O	O
	O	O	O
Bon	O	O	O
Dieu	O	O	O
!	O	O	O
qu'	O	O	O
il	O	O	O
est	O	O	O
laid	O	O	O
!	O	O	O
fit	O	O	O
le	B-PER	O	O
vieux	E-PER	O	O
,	O	O	O
d'	O	O	O
un	O	O	O
ton	O	O	O
convaincu	O	O	O
.	O	O	O

Il	O	O	O
alla	O	O	O
reposer	O	O	O
la	O	O	O
lampe	O	O	O
sur	O	O	O
la	O	O	O
table	O	O	O
.	O	O	O

Louisa	S-PER	O	O
fit	O	O	O
une	O	O	O
moue	O	O	O
de	O	O	O
petite	B-PER	O	O
fille	I-PER	O	O
grondée	E-PER	O	O
.	O	O	O

Jean	B-PER	O	O
-	I-PER	O	O
Michel	E-PER	O	O
la	O	O	O
regarda	O	O	O
du	O	O	O
coin	O	O	O
de	O	O	O
l'	O	O	O
œil	O	O	O
,	O	O	O
et	O	O	O
rit	O	O	O
.	O	O	O

–	O	O	O
	O	O	O
Tu	O	O	O
ne	O	O	O
voudrais	O	O	O
pas	O	O	O
que	O	O	O
je	O	O	O
te	O	O	O
dise	O	O	O
qu'	O	O	O
il	O	O	O
est	O	O	O
beau	O	O	O
?	O	O	O
Tu	O	O	O
ne	O	O	O
me	O	O	O
croirais	O	O	O
pas	O	O	O
.	O	O	O

Allons	O	O	O
,	O	O	O
ce	O	O	O
n'	O	O	O
est	O	O	O
pas	O	O	O
de	O	O	O
ta	O	O	O
faute	O	O	O
.	O	O	O

Ils	O	O	O
sont	O	O	O
tous	O	O	O
comme	O	O	O
cela	O	O	O
.	O	O	O

L'	B-PER	O	O
enfant	E-PER	O	O
sortit	O	O	O
de	O	O	O
l'	O	O	O
immobilité	O	O	O
stupide	O	O	O
où	O	O	O
le	O	O	O
plongeaient	O	O	O
la	O	O	O
flamme	O	O	O
de	O	O	O
la	O	O	O
lampe	O	O	O
et	O	O	O
le	O	O	O
regard	O	O	O
du	B-PER	O	O
vieux	E-PER	O	O
.	O	O	O

Il	O	O	O
se	O	O	O
mit	O	O	O
à	O	O	O
crier	O	O	O
.	O	O	O

Peut	O	O	O
-	O	O	O
être	O	O	O
sentait	O	O	O
-	O	O	O
il	O	O	O
dans	O	O	O
les	O	O	O
yeux	O	O	O
de	O	O	O
sa	B-PER	O	O
mère	E-PER	O	O
une	O	O	O
caresse	O	O	O
qui	O	O	O
l'	O	O	O
engageait	O	O	O
à	O	O	O
se	O	O	O
plaindre	O	O	O
.	O	O	O

Elle	O	O	O
lui	O	O	O
tendit	O	O	O
les	O	O	O
bras	O	O	O
,	O	O	O
et	O	O	O
dit	O	O	O
:	O	O	O
–	O	O	O
	O	O	O
Donnez	O	O	O
-	O	O	O
le	O	O	O
-	O	O	O
moi	O	O	O
.	O	O	O

Le	B-PER	O	O
vieux	E-PER	O	O
commença	O	O	O
par	O	O	O
faire	O	O	O
des	O	O	O
théories	O	O	O
,	O	O	O
selon	O	O	O
son	O	O	O
habitude	O	O	O
:	O	O	O
–	O	O	O
	O	O	O
On	O	O	O
ne	O	O	O
doit	O	O	O
pas	O	O	O
céder	O	O	O
aux	O	O	O
enfants	O	O	O
,	O	O	O
quand	O	O	O
ils	O	O	O
pleurent	O	O	O
.	O	O	O

Il	O	O	O
faut	O	O	O
les	O	O	O
laisser	O	O	O
crier	O	O	O
.	O	O	O

Mais	O	O	O
il	O	O	O
vint	O	O	O
,	O	O	O
prit	O	O	O
le	O	O	O
petit	O	O	O
,	O	O	O
et	O	O	O
grogna	O	O	O
:	O	O	O
–	O	O	O
	O	O	O
Je	O	O	O
n'	O	O	O
en	O	O	O
ai	O	O	O
jamais	O	O	O
vu	O	O	O
d'	O	O	O
aussi	O	O	O
laid	O	O	O
.	O	O	O

Louisa	S-PER	O	O
saisit	O	O	O
l'	B-PER	O	O
enfant	E-PER	O	O
de	O	O	O
ses	O	O	O
mains	O	O	O
fiévreuses	O	O	O
et	O	O	O
le	O	O	O
cacha	O	O	O
contre	O	O	O
son	O	O	O
sein	O	O	O
.	O	O	O

Elle	O	O	O
le	O	O	O
contempla	O	O	O
avec	O	O	O
un	O	O	O
sourire	O	O	O
confus	O	O	O
et	O	O	O
ravi	O	O	O
:	O	O	O
–	O	O	O
	O	O	O
Oh	O	O	O
!	O	O	O
mon	B-PER	O	O
pauvre	I-PER	O	O
petit	E-PER	O	O
,	O	O	O
dit	O	O	O
-	O	O	O
elle	O	O	O
toute	O	O	O
honteuse	O	O	O
,	O	O	O
que	O	O	O
tu	O	O	O
es	O	O	O
laid	O	O	O
,	O	O	O
que	O	O	O
tu	O	O	O
es	O	O	O
laid	O	O	O
,	O	O	O
comme	O	O	O
je	O	O	O
t'	O	O	O
aime	O	O	O
!	O	O	O
Jean	B-PER	O	O
-	I-PER	O	O
Michel	E-PER	O	O
retourna	O	O	O
près	O	O	O
du	O	O	O
feu	O	O	O
;	O	O	O
il	O	O	O
se	O	O	O
mit	O	O	O
à	O	O	O
tisonner	O	O	O
,	O	O	O
d'	O	O	O
un	O	O	O
air	O	O	O
grognon	O	O	O
;	O	O	O
mais	O	O	O
un	O	O	O
sourire	O	O	O
démentait	O	O	O
la	O	O	O
solennité	O	O	O
maussade	O	O	O
de	O	O	O
son	O	O	O
visage	O	O	O
.	O	O	O

–	O	O	O
	O	O	O
Bonne	B-PER	O	O
fille	E-PER	O	O
,	O	O	O
dit	O	O	O
-	O	O	O
il	O	O	O
.	O	O	O

Va	O	O	O
,	O	O	O
ne	O	O	O
te	O	O	O
tourmente	O	O	O
pas	O	O	O
,	O	O	O
il	O	O	O
a	O	O	O
le	O	O	O
temps	O	O	O
de	O	O	O
changer	O	O	O
.	O	O	O

Et	O	O	O
puis	O	O	O
,	O	O	O
qu'	O	O	O
est	O	O	O
-	O	O	O
ce	O	O	O
que	O	O	O
cela	O	O	O
fait	O	O	O
?	O	O	O
On	O	O	O
ne	O	O	O
lui	O	O	O
demande	O	O	O
qu'	O	O	O
une	O	O	O
chose	O	O	O
,	O	O	O
c'	O	O	O
est	O	O	O
de	O	O	O
devenir	O	O	O
un	B-PER	O	O
brave	I-PER	O	O
homme	E-PER	O	O
.	O	O	O

L'	B-PER	O	O
enfant	E-PER	O	O
s'	O	O	O
était	O	O	O
apaisé	O	O	O
au	O	O	O
contact	O	O	O
du	O	O	O
tiède	O	O	O
corps	O	O	O
maternel	O	O	O
.	O	O	O

On	O	O	O
l'	O	O	O
entendait	O	O	O
téter	O	O	O
avec	O	O	O
un	O	O	O
halètement	O	O	O
goulu	O	O	O
.	O	O	O

Jean	B-PER	O	O
-	I-PER	O	O
Michel	E-PER	O	O
se	O	O	O
renversa	O	O	O
légèrement	O	O	O
dans	O	O	O
sa	O	O	O
chaise	O	O	O
,	O	O	O
et	O	O	O
répéta	O	O	O
avec	O	O	O
emphase	O	O	O
:	O	O	O
–	O	O	O
	O	O	O
Il	O	O	O
n'	O	O	O
y	O	O	O
a	O	O	O
rien	O	O	O
de	O	O	O
plus	O	O	O
beau	O	O	O
qu'	O	O	O
un	B-PER	O	O
honnête	I-PER	O	O
homme	E-PER	O	O
.	O	O	O

Il	O	O	O
se	O	O	O
tut	O	O	O
un	B-TIME	O	O
instant	E-TIME	O	O
,	O	O	O
méditant	O	O	O
s'	O	O	O
il	O	O	O
ne	O	O	O
conviendrait	O	O	O
pas	O	O	O
de	O	O	O
développer	O	O	O
cette	O	O	O
pensée	O	O	O
;	O	O	O
mais	O	O	O
il	O	O	O
ne	O	O	O
