Émile	O	O	O
Zola	O	O	O
Le	O	O	O
Ventre	O	O	O
de	O	O	O
Paris	O	O	O
(	O	O	O
1873	O	O	O
)	O	O	O
G	O	O	O
.	O	O	O

Charpentier	O	O	O
,	O	O	O
1878	O	O	O
(	O	O	O
pp	O	O	O
.	O	O	O

1	O	O	O
-	O	O	O
45	O	O	O
)	O	O	O
I	O	O	O
Au	O	O	O
milieu	O	O	O
du	O	O	O
grand	O	O	O
silence	O	O	O
,	O	O	O
et	O	O	O
dans	O	O	O
le	O	O	O
désert	O	O	O
de	O	O	O
l'	B-FAC	O	O
avenue	E-FAC	O	O
,	O	O	O
les	B-VEH	O	O
voitures	I-VEH	O	O
de	I-VEH	O	O
maraîchers	E-VEH	O	O
montaient	O	O	O
vers	O	O	O
Paris	S-GPE	O	O
,	O	O	O
avec	O	O	O
les	O	O	O
cahots	O	O	O
rythmés	O	O	O
de	O	O	O
leurs	O	O	O
roues	O	O	O
,	O	O	O
dont	O	O	O
les	O	O	O
échos	O	O	O
battaient	O	O	O
les	O	O	O
façades	O	O	O
des	B-LOC	O	O
maisons	E-LOC	O	O
,	O	O	O
endormies	O	O	O
aux	O	O	O
deux	O	O	O
bords	O	O	O
,	O	O	O
derrière	O	O	O
les	O	O	O
lignes	O	O	O
confuses	O	O	O
des	O	O	O
ormes	O	O	O
.	O	O	O

Un	O	O	O
tombereau	O	O	O
de	O	O	O
choux	O	O	O
et	O	O	O
un	O	O	O
tombereau	O	O	O
de	O	O	O
pois	O	O	O
,	O	O	O
au	O	B-LOC	O
pont	O	I-LOC	O
de	O	I-LOC	O
Neuilly	S-GPE	E-LOC	O
,	O	O	O
s'	O	O	O
étaient	O	O	O
joints	O	O	O
aux	B-VEH	O	O
huit	I-VEH	O	O
voitures	I-VEH	O	O
de	I-VEH	O	O
navets	I-VEH	O	O
et	I-VEH	O	O
de	I-VEH	O	O
carottes	E-VEH	O	O
qui	O	O	O
descendaient	O	O	O
de	O	O	O
Nanterre	S-GPE	O	O
;	O	O	O
et	O	O	O
les	B-VEH	O	O
chevaux	E-VEH	O	O
allaient	O	O	O
tout	O	O	O
seuls	O	O	O
,	O	O	O
la	O	O	O
tête	O	O	O
basse	O	O	O
,	O	O	O
de	O	O	O
leur	O	O	O
allure	O	O	O
continue	O	O	O
et	O	O	O
paresseuse	O	O	O
,	O	O	O
que	O	O	O
la	O	O	O
montée	O	O	O
ralentissait	O	O	O
encore	O	O	O
.	O	O	O

En	O	O	O
haut	O	O	O
,	O	O	O
sur	O	O	O
la	O	O	O
charge	O	O	O
des	O	O	O
légumes	O	O	O
,	O	O	O
allongés	O	O	O
à	O	O	O
plat	O	O	O
ventre	O	O	O
,	O	O	O
couverts	O	O	O
de	O	O	O
leur	O	O	O
limousine	O	O	O
à	O	O	O
petites	O	O	O
raies	O	O	O
noires	O	O	O
et	O	O	O
grises	O	O	O
,	O	O	O
les	B-PER	O	O
charretiers	E-PER	O	O
sommeillaient	O	O	O
,	O	O	O
les	O	O	O
guides	O	O	O
aux	O	O	O
poignets	O	O	O
.	O	O	O

Un	O	O	O
bec	O	O	O
de	O	O	O
gaz	O	O	O
,	O	O	O
au	O	O	O
sortir	O	O	O
d'	O	O	O
une	O	O	O
nappe	O	O	O
d'	O	O	O
ombre	O	O	O
,	O	O	O
éclairait	O	O	O
les	O	O	O
clous	O	O	O
d'	O	O	O
un	O	O	O
soulier	O	O	O
,	O	O	O
la	O	O	O
manche	O	O	O
bleue	O	O	O
d'	O	O	O
une	O	O	O
blouse	O	O	O
,	O	O	O
le	O	O	O
bout	O	O	O
d'	O	O	O
une	O	O	O
casquette	O	O	O
,	O	O	O
entrevus	O	O	O
dans	O	O	O
cette	O	O	O
floraison	O	O	O
énorme	O	O	O
des	O	O	O
bouquets	O	O	O
rouges	O	O	O
des	O	O	O
carottes	O	O	O
,	O	O	O
des	O	O	O
bouquets	O	O	O
blancs	O	O	O
des	O	O	O
navets	O	O	O
,	O	O	O
des	O	O	O
verdures	O	O	O
débordantes	O	O	O
des	O	O	O
pois	O	O	O
et	O	O	O
des	O	O	O
choux	O	O	O
.	O	O	O

Et	O	O	O
,	O	O	O
sur	O	O	O
la	B-LOC	O	O
route	E-LOC	O	O
,	O	O	O
sur	O	O	O
les	B-LOC	O	O
routes	I-LOC	O	O
voisines	E-LOC	O	O
,	O	O	O
en	O	O	O
avant	O	O	O
et	O	O	O
en	O	O	O
arrière	O	O	O
,	O	O	O
des	O	O	O
ronflements	O	O	O
lointains	O	O	O
de	O	O	O
charrois	O	O	O
annonçaient	O	O	O
des	B-VEH	O	O
convois	I-VEH	O	O
pareils	E-VEH	O	O
,	O	O	O
tout	B-VEH	O	O
un	I-VEH	O	O
arrivage	E-VEH	O	O
traversant	O	O	O
les	O	O	O
ténèbres	O	O	O
et	O	O	O
le	O	O	O
gros	O	O	O
sommeil	O	O	O
de	O	O	O
deux	O	O	O
heures	O	O	O
du	O	O	O
matin	O	O	O
,	O	O	O
berçant	B-GPE	O	O
la	I-GPE	O	O
ville	I-GPE	O	O
noire	E-GPE	O	O
du	O	O	O
bruit	O	O	O
de	O	O	O
cette	O	O	O
nourriture	O	O	O
qui	O	O	O
passait	O	O	O
.	O	O	O

Balthazar	S-PER	O	O
,	O	O	O
le	O	B-PER	O
cheval	O	I-PER	O
de	O	I-PER	O
madame	B-PER	I-PER	O
François	E-PER	E-PER	O
,	O	O	O
une	B-PER	O	O
bête	I-PER	O	O
trop	I-PER	O	O
grasse	E-PER	O	O
,	O	O	O
tenait	O	O	O
la	O	O	O
tête	O	O	O
de	O	O	O
la	O	O	O
file	O	O	O
.	O	O	O

Il	O	O	O
marchait	O	O	O
,	O	O	O
dormant	O	O	O
à	O	O	O
demi	O	O	O
,	O	O	O
dodelinant	O	O	O
des	O	O	O
oreilles	O	O	O
,	O	O	O
lorsque	O	O	O
,	O	O	O
à	O	O	O
la	O	B-LOC	O
hauteur	O	I-LOC	O
de	O	I-LOC	O
la	O	I-LOC	O
rue	O	I-LOC	O
de	O	I-LOC	O
Longchamp	S-GPE	E-LOC	O
,	O	O	O
un	O	O	O
sursaut	O	O	O
de	O	O	O
peur	O	O	O
le	O	O	O
planta	O	O	O
net	O	O	O
sur	O	O	O
ses	O	O	O
quatre	O	O	O
pieds	O	O	O
.	O	O	O

Les	O	O	O
autres	O	O	O
bêtes	O	O	O
vinrent	O	O	O
donner	O	O	O
de	O	O	O
la	O	O	O
tête	O	O	O
contre	O	O	O
le	O	O	O
cul	O	O	O
des	B-VEH	O	O
voitures	E-VEH	O	O
,	O	O	O
et	O	O	O
la	O	O	O
file	O	O	O
s'	O	O	O
arrêta	O	O	O
,	O	O	O
avec	O	O	O
la	O	O	O
secousse	O	O	O
des	O	O	O
ferrailles	O	O	O
,	O	O	O
au	O	O	O
milieu	O	O	O
des	O	O	O
jurements	O	O	O
des	B-PER	O	O
charretiers	I-PER	O	O
réveillés	E-PER	O	O
.	O	O	O

Madame	B-PER	O	O
François	E-PER	O	O
,	O	O	O
adossée	O	O	O
à	O	O	O
une	O	O	O
planchette	O	O	O
contre	O	O	O
ses	O	O	O
légumes	O	O	O
,	O	O	O
regardait	O	O	O
,	O	O	O
ne	O	O	O
voyait	O	O	O
rien	O	O	O
,	O	O	O
dans	O	O	O
la	O	O	O
maigre	O	O	O
lueur	O	O	O
jetée	O	O	O
à	O	O	O
gauche	O	O	O
par	O	O	O
la	O	O	O
petite	O	O	O
lanterne	O	O	O
carrée	O	O	O
,	O	O	O
qui	O	O	O
n'	O	O	O
éclairait	O	O	O
guère	O	O	O
qu'	O	O	O
un	O	O	O
des	O	O	O
flancs	O	O	O
luisants	O	O	O
de	O	O	O
Balthazar	S-PER	O	O
.	O	O	O

—	O	O	O
Eh	O	O	O
!	O	O	O
la	B-PER	O	O
mère	E-PER	O	O
,	O	O	O
avançons	O	O	O
!	O	O	O
cria	O	O	O
un	B-PER	O	O
des	I-PER	O	O
hommes	E-PER	O	O
,	O	O	O
qui	O	O	O
s'	O	O	O
était	O	O	O
mis	O	O	O
à	O	O	O
genoux	O	O	O
sur	O	O	O
ses	O	O	O
navets	O	O	O
…	O	O	O
	O	O	O
C'	O	O	O
est	O	O	O
quelque	B-PER	O	O
cochon	I-PER	O	O
d'	I-PER	O	O
ivrogne	E-PER	O	O
.	O	O	O

Elle	O	O	O
s'	O	O	O
était	O	O	O
penchée	O	O	O
,	O	O	O
elle	O	O	O
avait	O	O	O
aperçu	O	O	O
,	O	O	O
à	O	O	O
droite	O	O	O
,	O	O	O
presque	O	O	O
sous	O	O	O
les	O	O	O
pieds	O	O	O
du	B-PER	O	O
cheval	E-PER	O	O
,	O	O	O
une	B-PER	O	O
masse	I-PER	O	O
noire	E-PER	O	O
qui	O	O	O
barrait	O	O	O
la	B-LOC	O	O
route	E-LOC	O	O
.	O	O	O

—	O	O	O
On	O	O	O
n'	O	O	O
écrase	O	O	O
pas	O	O	O
le	B-PER	O	O
monde	E-PER	O	O
,	O	O	O
dit	O	O	O
-	O	O	O
elle	O	O	O
,	O	O	O
en	O	O	O
sautant	O	O	O
à	O	O	O
terre	O	O	O
.	O	O	O

C'	O	O	O
était	O	O	O
un	B-PER	O	O
homme	I-PER	O	O
vautré	I-PER	O	O
tout	I-PER	O	O
de	I-PER	O	O
son	I-PER	O	O
long	E-PER	O	O
,	O	O	O
les	O	O	O
bras	O	O	O
étendus	O	O	O
,	O	O	O
tombé	O	O	O
la	O	O	O
face	O	O	O
dans	O	O	O
la	O	O	O
poussière	O	O	O
.	O	O	O

Il	O	O	O
paraissait	O	O	O
d'	O	O	O
une	O	O	O
longueur	O	O	O
extraordinaire	O	O	O
,	O	O	O
maigre	O	O	O
comme	O	O	O
une	O	O	O
branche	O	O	O
sèche	O	O	O
;	O	O	O
le	O	O	O
miracle	O	O	O
était	O	O	O
que	O	O	O
Balthazar	S-PER	O	O
ne	O	O	O
l'	O	O	O
eût	O	O	O
pas	O	O	O
cassé	O	O	O
en	O	O	O
deux	O	O	O
d'	O	O	O
un	O	O	O
coup	O	O	O
de	O	O	O
sabot	O	O	O
.	O	O	O

Madame	B-PER	O	O
François	E-PER	O	O
le	O	O	O
crut	O	O	O
mort	O	O	O
;	O	O	O
elle	O	O	O
s'	O	O	O
accroupit	O	O	O
devant	O	O	O
lui	O	O	O
,	O	O	O
lui	O	O	O
prit	O	O	O
une	O	O	O
main	O	O	O
,	O	O	O
et	O	O	O
vit	O	O	O
qu'	O	O	O
elle	O	O	O
était	O	O	O
chaude	O	O	O
.	O	O	O

—	O	O	O
Eh	O	O	O
!	O	O	O
l'	B-PER	O	O
homme	E-PER	O	O
!	O	O	O
dit	O	O	O
-	O	O	O
elle	O	O	O
doucement	O	O	O
.	O	O	O

Mais	O	O	O
les	B-PER	O	O
charretiers	E-PER	O	O
s'	O	O	O
impatientaient	O	O	O
.	O	O	O

Celui	B-PER	O	O
qui	I-PER	O	O
était	I-PER	O	O
agenouillé	I-PER	O	O
dans	I-PER	O	O
ses	I-PER	O	O
légumes	E-PER	O	O
reprit	O	O	O
de	O	O	O
sa	O	O	O
voix	O	O	O
enrouée	O	O	O
:	O	O	O
—	O	O	O
Fouettez	O	O	O
donc	O	O	O
,	O	O	O
la	B-PER	O	O
mère	E-PER	O	O
!	O	O	O
…	O	O	O
	O	O	O
Il	S-PER	O	O
en	O	O	O
a	O	O	O
plein	O	O	O
son	O	O	O
sac	O	O	O
,	O	O	O
le	B-PER	O	O
sacré	I-PER	O	O
porc	E-PER	O	O
!	O	O	O
Poussez	O	O	O
-	O	O	O
moi	O	O	O
ça	O	O	O
dans	O	O	O
le	B-LOC	O	O
ruisseau	E-LOC	O	O
!	O	O	O
Cependant	O	O	O
,	O	O	O
l'	B-PER	O	O
homme	E-PER	O	O
avait	O	O	O
ouvert	O	O	O
les	O	O	O
yeux	O	O	O
.	O	O	O

Il	O	O	O
regardait	O	O	O
madame	B-PER	O	O
François	E-PER	O	O
d'	O	O	O
un	O	O	O
air	O	O	O
effaré	O	O	O
,	O	O	O
sans	O	O	O
bouger	O	O	O
.	O	O	O

Elle	O	O	O
pensa	O	O	O
qu'	O	O	O
il	O	O	O
devait	O	O	O
être	O	O	O
ivre	O	O	O
,	O	O	O
en	O	O	O
effet	O	O	O
.	O	O	O

—	O	O	O
Il	O	O	O
ne	O	O	O
faut	O	O	O
pas	O	O	O
rester	O	O	O
là	O	O	O
,	O	O	O
vous	O	O	O
allez	O	O	O
vous	O	O	O
faire	O	O	O
écraser	O	O	O
,	O	O	O
lui	O	O	O
dit	O	O	O
-	O	O	O
elle	O	O	O
…	O	O	O
	O	O	O
Où	O	O	O
alliez	O	O	O
-	O	O	O
vous	O	O	O
?	O	O	O
—	O	O	O
Je	O	O	O
ne	O	O	O
sais	O	O	O
pas	O	O	O
…	O	O	O
	O	O	O
