LA	O	O	O
MORTE	O	O	O
AMOUREUSE	O	O	O
Vous	O	O	O
me	O	O	O
demandez	O	O	O
,	O	O	O
frère	O	O	O
,	O	O	O
si	O	O	O
j'	O	O	O
ai	O	O	O
aimé	O	O	O
;	O	O	O
oui	O	O	O
.	O	O	O

—	O	O	O
C'	O	O	O
est	O	O	O
une	O	O	O
histoire	O	O	O
singulière	O	O	O
et	O	O	O
terrible	O	O	O
,	O	O	O
et	O	O	O
,	O	O	O
quoique	O	O	O
j'	O	O	O
aie	O	O	O
soixante	O	O	O
-	O	O	O
six	O	O	O
ans	O	O	O
,	O	O	O
j'	O	O	O
ose	O	O	O
à	O	O	O
peine	O	O	O
remuer	O	O	O
la	O	O	O
cendre	O	O	O
de	O	O	O
ce	O	O	O
souvenir	O	O	O
.	O	O	O

Je	O	O	O
ne	O	O	O
veux	O	O	O
rien	O	O	O
vous	O	O	O
refuser	O	O	O
,	O	O	O
mais	O	O	O
je	O	O	O
ne	O	O	O
ferais	O	O	O
pas	O	O	O
à	O	O	O
une	O	O	O
âme	O	O	O
moins	O	O	O
éprouvée	O	O	O
un	O	O	O
pareil	O	O	O
récit	O	O	O
.	O	O	O

Ce	O	O	O
sont	O	O	O
des	O	O	O
événements	O	O	O
si	O	O	O
étranges	O	O	O
,	O	O	O
que	O	O	O
je	O	O	O
ne	O	O	O
puis	O	O	O
croire	O	O	O
qu'	O	O	O
ils	O	O	O
me	O	O	O
soient	O	O	O
arrivés	O	O	O
.	O	O	O

J'	O	O	O
ai	O	O	O
été	O	O	O
pendant	O	O	O
plus	O	O	O
de	O	O	O
trois	O	O	O
ans	O	O	O
le	O	O	O
jouet	O	O	O
d'	O	O	O
une	O	O	O
illusion	O	O	O
singulière	O	O	O
et	O	O	O
diabolique	O	O	O
.	O	O	O

Moi	O	O	O
,	O	O	O
pauvre	O	O	O
prêtre	O	O	O
de	O	O	O
campagne	O	O	O
,	O	O	O
j'	O	O	O
ai	O	O	O
mené	O	O	O
en	O	O	O
rêve	O	O	O
toutes	O	O	O
les	O	O	O
nuits	O	O	O
(	O	O	O
Dieu	O	O	O
veuille	O	O	O
que	O	O	O
ce	O	O	O
soit	O	O	O
un	O	O	O
rêve	O	O	O
!	O	O	O
)	O	O	O
une	O	O	O
vie	O	O	O
de	O	O	O
damné	O	O	O
,	O	O	O
une	O	O	O
vie	O	O	O
de	O	O	O
mondain	O	O	O
et	O	O	O
de	O	O	O
Sardanapale	O	O	O
.	O	O	O

Un	O	O	O
seul	O	O	O
regard	O	O	O
trop	O	O	O
plein	O	O	O
de	O	O	O
complaisance	O	O	O
jeté	O	O	O
sur	O	O	O
une	O	O	O
femme	O	O	O
pensa	O	O	O
causer	O	O	O
la	O	O	O
perte	O	O	O
de	O	O	O
mon	O	O	O
âme	O	O	O
;	O	O	O
mais	O	O	O
enfin	O	O	O
,	O	O	O
avec	O	O	O
l'	O	O	O
aide	O	O	O
de	O	O	O
Dieu	O	O	O
et	O	O	O
de	O	O	O
mon	O	O	O
saint	O	O	O
patron	O	O	O
,	O	O	O
je	O	O	O
suis	O	O	O
parvenu	O	O	O
à	O	O	O
chasser	O	O	O
l'	O	O	O
esprit	O	O	O
malin	O	O	O
qui	O	O	O
s'	O	O	O
était	O	O	O
emparé	O	O	O
de	O	O	O
moi	O	O	O
.	O	O	O

Mon	O	O	O
existence	O	O	O
s'	O	O	O
était	O	O	O
compliquée	O	O	O
d'	O	O	O
une	O	O	O
existence	O	O	O
nocturne	O	O	O
entièrement	O	O	O
différente	O	O	O
.	O	O	O

Le	B-TIME	O	O
jour	E-TIME	O	O
,	O	O	O
j'	O	O	O
étais	O	O	O
un	B-PER	O	O
prêtre	I-PER	O	O
du	I-PER	O	O
Seigneur	E-PER	O	O
,	O	O	O
chaste	O	O	O
,	O	O	O
occupé	O	O	O
de	O	O	O
la	O	O	O
prière	O	O	O
et	O	O	O
des	O	O	O
choses	O	O	O
saintes	O	O	O
;	O	O	O
la	B-TIME	O	O
nuit	E-TIME	O	O
,	O	O	O
dès	O	O	O
que	O	O	O
j'	O	O	O
avais	O	O	O
fermé	O	O	O
les	O	O	O
yeux	O	O	O
,	O	O	O
je	O	O	O
devenais	O	O	O
un	B-PER	O	O
jeune	I-PER	O	O
seigneur	E-PER	O	O
,	O	O	O
fin	O	O	O
connaisseur	O	O	O
en	O	O	O
femmes	O	O	O
,	O	O	O
en	O	O	O
chiens	O	O	O
et	O	O	O
en	O	O	O
chevaux	O	O	O
,	O	O	O
jouant	O	O	O
aux	O	O	O
dés	O	O	O
,	O	O	O
buvant	O	O	O
et	O	O	O
blasphémant	O	O	O
;	O	O	O
et	O	O	O
lorsqu'	O	O	O
au	O	B-TIME	O
lever	O	I-TIME	O
de	O	I-TIME	O
l'	B-TIME	I-TIME	O
aube	E-TIME	E-TIME	O
je	O	O	O
me	O	O	O
réveillais	O	O	O
,	O	O	O
il	O	O	O
me	O	O	O
semblait	O	O	O
au	O	O	O
contraire	O	O	O
que	O	O	O
je	O	O	O
m'	O	O	O
endormais	O	O	O
et	O	O	O
que	O	O	O
je	O	O	O
rêvais	O	O	O
que	O	O	O
j'	O	O	O
étais	O	O	O
prêtre	O	O	O
.	O	O	O

De	O	O	O
cette	O	O	O
vie	O	O	O
somnambulique	O	O	O
il	O	O	O
m'	O	O	O
est	O	O	O
resté	O	O	O
des	O	O	O
souvenirs	O	O	O
d'	O	O	O
objets	O	O	O
