MADEMOISELLE	B-PER	O	O	O	1
FIFI	E-PER	O	O	O	-
Le	B-PER	O	O	O	3
major	E-PER	O	O	O	-
,	O	O	O	O	-
commandant	O	O	O	O	-
prussien	O	O	O	O	-
,	O	O	O	O	-
comte	O	O	O	O	-
de	O	O	O	O	-
Farlsberg	O	O	O	O	-
,	O	O	O	O	-
achevait	O	O	O	O	-
de	O	O	O	O	-
lire	O	O	O	O	-
son	B-PER	O	O	O	3
courrier	O	O	O	O	-
,	O	O	O	O	-
le	O	O	O	O	-
dos	O	O	O	O	-
au	O	O	O	O	-
fond	O	O	O	O	-
d'	O	O	O	O	-
un	O	O	O	O	-
grand	O	O	O	O	-
fauteuil	O	O	O	O	-
de	O	O	O	O	-
tapisserie	O	O	O	O	-
et	O	O	O	O	-
ses	B-PER	O	O	O	3
pieds	O	O	O	O	-
bottés	O	O	O	O	-
sur	O	O	O	O	-
le	O	O	O	O	-
marbre	O	O	O	O	-
élégant	O	O	O	O	-
de	O	O	O	O	-
la	O	O	O	O	-
cheminée	O	O	O	O	-
,	O	O	O	O	-
où	O	O	O	O	-
ses	B-PER	O	O	O	3
éperons	O	O	O	O	-
,	O	O	O	O	-
depuis	O	O	O	O	-
trois	B-TIME	O	O	O	46
mois	I-TIME	O	O	O	-
qu'	S-TIME	O	O	O	46
il	B-PER	O	O	O	3
occupait	O	O	O	O	-
le	O	B-FAC	O	O	51
château	O	I-FAC	O	O	-
d'	O	I-FAC	O	O	-
Uville	S-GPE	E-FAC	O	O	54
,	O	O	O	O	-
avaient	O	O	O	O	-
tracé	O	O	O	O	-
deux	O	O	O	O	-
trous	O	O	O	O	-
profonds	O	O	O	O	-
,	O	O	O	O	-
fouillés	O	O	O	O	-
un	O	O	O	O	-
peu	O	O	O	O	-
plus	O	O	O	O	-
tous	B-TIME	O	O	O	66
les	I-TIME	O	O	O	-
jours	E-TIME	O	O	O	-
.	O	O	O	O	-
Une	O	O	O	O	-
tasse	O	O	O	O	-
de	O	O	O	O	-
café	O	O	O	O	-
fumait	O	O	O	O	-
sur	O	O	O	O	-
un	O	O	O	O	-
guéridon	O	O	O	O	-
de	O	O	O	O	-
marqueterie	O	O	O	O	-
maculé	O	O	O	O	-
par	O	O	O	O	-
les	O	O	O	O	-
liqueurs	O	O	O	O	-
,	O	O	O	O	-
brûlé	O	O	O	O	-
par	O	O	O	O	-
les	O	O	O	O	-
cigares	O	O	O	O	-
,	O	O	O	O	-
entaillé	O	O	O	O	-
par	O	O	O	O	-
le	O	O	O	O	-
canif	O	O	O	O	-
de	O	O	O	O	-
l'	B-PER	O	O	O	3
officier	I-PER	O	O	O	-
conquérant	I-PER	O	O	O	-
qui	S-PER	O	O	O	3
,	O	O	O	O	-
parfois	O	O	O	O	-
,	O	O	O	O	-
s'	O	O	O	O	-
arrêtant	O	O	O	O	-
d'	O	O	O	O	-
aiguiser	O	O	O	O	-
un	O	O	O	O	-
crayon	O	O	O	O	-
,	O	O	O	O	-
traçait	O	O	O	O	-
sur	O	O	O	O	-
le	O	O	O	O	-
meuble	O	O	O	O	-
gracieux	O	O	O	O	-
des	O	O	O	O	-
chiffres	O	O	O	O	-
ou	O	O	O	O	-
des	O	O	O	O	-
dessins	O	O	O	O	-
,	O	O	O	O	-
à	O	O	O	O	-
la	O	O	O	O	-
fantaisie	O	O	O	O	-
de	O	O	O	O	-
son	B-PER	O	O	O	3
rêve	O	O	O	O	-
nonchalant	O	O	O	O	-
.	O	O	O	O	-
Quand	O	O	O	O	-
il	B-PER	O	O	O	3
eut	O	O	O	O	-
achevé	O	O	O	O	-
ses	B-PER	O	O	O	3
lettres	O	O	O	O	-
et	O	O	O	O	-
parcouru	O	O	O	O	-
les	O	O	O	O	-
journaux	O	O	O	O	-
allemands	O	O	O	O	-
que	O	O	O	O	-
son	B-PER	B-PER	O	O	3
vaguemestre	O	I-PER	O	O	-
venait	O	O	O	O	-
de	O	O	O	O	-
lui	B-PER	O	O	O	3
apporter	O	O	O	O	-
,	O	O	O	O	-
il	B-PER	O	O	O	3
se	O	O	O	O	-
leva	O	O	O	O	-
,	O	O	O	O	-
et	O	O	O	O	-
,	O	O	O	O	-
après	O	O	O	O	-
avoir	O	O	O	O	-
jeté	O	O	O	O	-
au	O	O	O	O	-
feu	O	O	O	O	-
trois	O	O	O	O	-
ou	O	O	O	O	-
quatre	O	O	O	O	-
énormes	O	O	O	O	-
morceaux	O	O	O	O	-
de	O	O	O	O	-
